drugbank_id	drugbank_name	do_slim_id	do_slim_name	do_subsumed_id	do_subsumed_name	resource
DB00657	Mecamylamine	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00657	Mecamylamine	DOID:10763	hypertension	DOID:10825	essential hypertension	predict
DB00657	Mecamylamine	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	predict
DB00659	Acamprosate	DOID:0050741	alcohol dependence	DOID:0050741	alcohol dependence	predict
DB00659	Acamprosate	DOID:0050742	nicotine dependence	DOID:0050742	nicotine dependence	medi_lps
DB00661	Verapamil	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00661	Verapamil	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00661	Verapamil	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB00661	Verapamil	DOID:6364	migraine	DOID:6364	migraine	predict
DB00665	Nilutamide	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_hps
DB00665	Nilutamide	DOID:10283	prostate cancer	DOID:10286	prostate carcinoma	medi_hps
DB00666	Nafarelin	DOID:13223	uterine fibroid	DOID:13223	uterine fibroid	medi_lps
DB00666	Nafarelin	DOID:2998	testicular cancer	DOID:2998	testicular cancer	medi_lps
DB00667	Histamine Phosphate	DOID:2531	hematologic cancer	DOID:0060318	acute promyelocytic leukemia	medi_lps
DB00667	Histamine Phosphate	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	medi_lps
DB00668	Epinephrine	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_lps
DB00668	Epinephrine	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	labeledin
DB00668	Epinephrine	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	medi_hps
DB00668	Epinephrine	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	predict
DB00668	Epinephrine	DOID:1686	glaucoma	DOID:1070	primary open angle glaucoma	predict
DB00668	Epinephrine	DOID:1686	glaucoma	DOID:1686	glaucoma	medi_lps
DB00668	Epinephrine	DOID:2841	asthma	DOID:2841	asthma	ehrlink
DB00668	Epinephrine	DOID:2841	asthma	DOID:2841	asthma	labeledin
DB00668	Epinephrine	DOID:2841	asthma	DOID:2841	asthma	medi_hps
DB00668	Epinephrine	DOID:2841	asthma	DOID:2841	asthma	predict
DB00668	Epinephrine	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_lps
DB00668	Epinephrine	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_lps
DB00668	Epinephrine	DOID:4481	allergic rhinitis	DOID:4481	allergic rhinitis	ehrlink
DB00669	Sumatriptan	DOID:13189	gout	DOID:13189	gout	medi_lps
DB00669	Sumatriptan	DOID:6364	migraine	DOID:0060178	familial hemiplegic migraine	predict
DB00669	Sumatriptan	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB00669	Sumatriptan	DOID:6364	migraine	DOID:6364	migraine	labeledin
DB00669	Sumatriptan	DOID:6364	migraine	DOID:6364	migraine	medi_hps
DB00669	Sumatriptan	DOID:6364	migraine	DOID:6364	migraine	predict
DB00669	Sumatriptan	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	medi_lps
DB00669	Sumatriptan	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_lps
DB00671	Cefixime	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	medi_lps
DB00672	Chlorpropamide	DOID:9352	type 2 diabetes mellitus	DOID:1837	diabetic ketoacidosis	medi_lps
DB00672	Chlorpropamide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	medi_hps
DB00672	Chlorpropamide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	predict
DB00673	Aprepitant	DOID:1612	breast cancer	DOID:1612	breast cancer	ehrlink
DB00673	Aprepitant	DOID:219	colon cancer	DOID:219	colon cancer	ehrlink
DB00674	Galantamine	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	ehrlink
DB00674	Galantamine	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	labeledin
DB00674	Galantamine	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	medi_hps
DB00674	Galantamine	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	predict
DB00675	Tamoxifen	DOID:1115	sarcoma	DOID:1115	sarcoma	medi_lps
DB00675	Tamoxifen	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_lps
DB00675	Tamoxifen	DOID:1612	breast cancer	DOID:1612	breast cancer	ehrlink
DB00675	Tamoxifen	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_hps
DB00675	Tamoxifen	DOID:1612	breast cancer	DOID:1612	breast cancer	predict
DB00675	Tamoxifen	DOID:1612	breast cancer	DOID:1614	male breast cancer	medi_lps
DB00675	Tamoxifen	DOID:1612	breast cancer	DOID:3459	breast carcinoma	medi_hps
DB00675	Tamoxifen	DOID:1612	breast cancer	DOID:3459	breast carcinoma	predict
DB00675	Tamoxifen	DOID:1793	pancreatic cancer	DOID:1793	pancreatic cancer	medi_hps
DB00675	Tamoxifen	DOID:1909	melanoma	DOID:1909	melanoma	medi_lps
DB00675	Tamoxifen	DOID:363	uterine cancer	DOID:2871	endometrial carcinoma	medi_lps
DB00675	Tamoxifen	DOID:363	uterine cancer	DOID:363	uterine cancer	medi_lps
DB00675	Tamoxifen	DOID:4159	skin cancer	DOID:8923	skin melanoma	medi_lps
DB00678	Losartan	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00678	Losartan	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00678	Losartan	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00678	Losartan	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00678	Losartan	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00678	Losartan	DOID:10763	hypertension	DOID:10823	malignant essential hypertension	ehrlink
DB00678	Losartan	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB00678	Losartan	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00678	Losartan	DOID:10763	hypertension	DOID:10825	essential hypertension	predict
DB00678	Losartan	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB00678	Losartan	DOID:1612	breast cancer	DOID:1612	breast cancer	medi_lps
DB00678	Losartan	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB00678	Losartan	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
DB00678	Losartan	DOID:784	chronic kidney failure	DOID:784	chronic kidney failure	medi_lps
DB00678	Losartan	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	labeledin
DB00678	Losartan	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	medi_hps
DB00679	Thioridazine	DOID:5419	schizophrenia	DOID:5419	schizophrenia	predict
DB00683	Midazolam	DOID:1826	epilepsy syndrome	DOID:1824	status epilepticus	medi_hps
DB00687	Fludrocortisone	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	ehrlink
DB00688	Mycophenolate mofetil	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB00688	Mycophenolate mofetil	DOID:8893	psoriasis	DOID:8893	psoriasis	medi_hps
DB00688	Mycophenolate mofetil	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	ehrlink
DB00688	Mycophenolate mofetil	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB00691	Moexipril	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00691	Moexipril	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00691	Moexipril	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00691	Moexipril	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00692	Phentolamine	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00692	Phentolamine	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00692	Phentolamine	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00692	Phentolamine	DOID:10763	hypertension	DOID:10823	malignant essential hypertension	medi_hps
DB00692	Phentolamine	DOID:10763	hypertension	DOID:10824	malignant hypertension	medi_hps
DB00692	Phentolamine	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00692	Phentolamine	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB00693	Fluorescein	DOID:10871	age related macular degeneration	DOID:10871	age related macular degeneration	medi_lps
DB00693	Fluorescein	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_lps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_lps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:0060318	acute promyelocytic leukemia	medi_hps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	medi_lps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	predict
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_hps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:1240	leukemia	predict
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:12603	acute leukemia	medi_lps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	medi_lps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	medi_hps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	predict
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	medi_hps
DB00694	Daunorubicin	DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	predict
DB00695	Furosemide	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00695	Furosemide	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00695	Furosemide	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00695	Furosemide	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00695	Furosemide	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00695	Furosemide	DOID:10763	hypertension	DOID:10823	malignant essential hypertension	ehrlink
DB00695	Furosemide	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB00695	Furosemide	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00695	Furosemide	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB00695	Furosemide	DOID:10763	hypertension	DOID:6432	pulmonary hypertension	ehrlink
DB00695	Furosemide	DOID:12930	dilated cardiomyopathy	DOID:12930	dilated cardiomyopathy	ehrlink
DB00695	Furosemide	DOID:2986	IgA glomerulonephritis	DOID:2986	IgA glomerulonephritis	medi_lps
DB00695	Furosemide	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB00695	Furosemide	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB00695	Furosemide	DOID:784	chronic kidney failure	DOID:783	end stage renal failure	ehrlink
DB00695	Furosemide	DOID:784	chronic kidney failure	DOID:784	chronic kidney failure	medi_hps
DB00696	Ergotamine	DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	medi_lps
DB00696	Ergotamine	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB00696	Ergotamine	DOID:6364	migraine	DOID:0060178	familial hemiplegic migraine	predict
DB00696	Ergotamine	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB00696	Ergotamine	DOID:6364	migraine	DOID:6364	migraine	medi_hps
DB00696	Ergotamine	DOID:6364	migraine	DOID:6364	migraine	predict
DB00697	Tizanidine	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	ehrlink
DB00697	Tizanidine	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	medi_hps
DB00697	Tizanidine	DOID:6364	migraine	DOID:12783	migraine without aura	predict
DB00697	Tizanidine	DOID:6364	migraine	DOID:6364	migraine	medi_lps
DB00697	Tizanidine	DOID:6364	migraine	DOID:6364	migraine	predict
DB00697	Tizanidine	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	ehrlink
DB00700	Eplerenone	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00700	Eplerenone	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00700	Eplerenone	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00700	Eplerenone	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00700	Eplerenone	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB00700	Eplerenone	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	labeledin
DB00700	Eplerenone	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB00700	Eplerenone	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	labeledin
DB00700	Eplerenone	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
DB00701	Amprenavir	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00703	Methazolamide	DOID:1686	glaucoma	DOID:1067	open-angle glaucoma	medi_hps
DB00703	Methazolamide	DOID:1686	glaucoma	DOID:13327	anatomical narrow angle borderline glaucoma	medi_hps
DB00703	Methazolamide	DOID:1686	glaucoma	DOID:13550	angle-closure glaucoma	medi_hps
DB00703	Methazolamide	DOID:1686	glaucoma	DOID:1686	glaucoma	medi_lps
DB00704	Naltrexone	DOID:0050741	alcohol dependence	DOID:0050741	alcohol dependence	predict
DB00705	Delavirdine	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00706	Tamsulosin	DOID:10283	prostate cancer	DOID:10283	prostate cancer	ehrlink
DB00706	Tamsulosin	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB00706	Tamsulosin	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB00706	Tamsulosin	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_lps
DB00707	Porfimer	DOID:5041	esophageal cancer	DOID:1107	esophageal carcinoma	predict
DB00707	Porfimer	DOID:5041	esophageal cancer	DOID:3748	esophagus squamous cell carcinoma	predict
DB00707	Porfimer	DOID:5041	esophageal cancer	DOID:5041	esophageal cancer	predict
DB00709	Lamivudine	DOID:2043	hepatitis B	DOID:2043	hepatitis B	medi_hps
DB00709	Lamivudine	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_hps
DB00710	Ibandronate	DOID:11476	osteoporosis	DOID:11476	osteoporosis	medi_hps
DB00710	Ibandronate	DOID:11476	osteoporosis	DOID:11476	osteoporosis	predict
DB00712	Flurbiprofen	DOID:8398	osteoarthritis	DOID:8398	osteoarthritis	predict
DB00714	Apomorphine	DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	medi_lps
DB00714	Apomorphine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_hps
DB00714	Apomorphine	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	predict
DB00715	Paroxetine	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	labeledin
DB00715	Paroxetine	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_hps
DB00715	Paroxetine	DOID:3312	bipolar disorder	DOID:14042	bipolar I disorder	medi_lps
DB00715	Paroxetine	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_hps
DB00715	Paroxetine	DOID:594	panic disorder	DOID:594	panic disorder	labeledin
DB00715	Paroxetine	DOID:594	panic disorder	DOID:594	panic disorder	medi_hps
DB00715	Paroxetine	DOID:594	panic disorder	DOID:594	panic disorder	predict
DB00716	Nedocromil	DOID:2841	asthma	DOID:2841	asthma	medi_hps
DB00716	Nedocromil	DOID:2841	asthma	DOID:2841	asthma	predict
DB00716	Nedocromil	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	medi_lps
DB00717	Norethindrone	DOID:11476	osteoporosis	DOID:11476	osteoporosis	medi_hps
DB00717	Norethindrone	DOID:11476	osteoporosis	DOID:11476	osteoporosis	predict
DB00717	Norethindrone	DOID:11612	polycystic ovary syndrome	DOID:11612	polycystic ovary syndrome	predict
DB00717	Norethindrone	DOID:363	uterine cancer	DOID:363	uterine cancer	medi_lps
DB00717	Norethindrone	DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	medi_lps
DB00718	Adefovir Dipivoxil	DOID:2043	hepatitis B	DOID:2043	hepatitis B	medi_hps
DB00718	Adefovir Dipivoxil	DOID:3571	liver cancer	DOID:3571	liver cancer	medi_lps
DB00721	Procaine	DOID:216	dental caries	DOID:216	dental caries	medi_lps
DB00722	Lisinopril	DOID:10763	hypertension	DOID:1073	renal hypertension	predict
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10763	hypertension	ehrlink
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10763	hypertension	predict
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10823	malignant essential hypertension	ehrlink
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10825	essential hypertension	ehrlink
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00722	Lisinopril	DOID:10763	hypertension	DOID:10913	benign essential hypertension	ehrlink
DB00722	Lisinopril	DOID:10763	hypertension	DOID:1591	renovascular hypertension	medi_lps
DB00722	Lisinopril	DOID:12930	dilated cardiomyopathy	DOID:12930	dilated cardiomyopathy	ehrlink
DB00722	Lisinopril	DOID:263	kidney cancer	DOID:4450	renal cell carcinoma	ehrlink
DB00722	Lisinopril	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB00722	Lisinopril	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	predict
DB00722	Lisinopril	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB00722	Lisinopril	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	labeledin
DB00722	Lisinopril	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
DB00722	Lisinopril	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB00722	Lisinopril	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	ehrlink
DB00724	Imiquimod	DOID:1909	melanoma	DOID:1909	melanoma	medi_lps
DB00724	Imiquimod	DOID:4159	skin cancer	DOID:2513	basal cell carcinoma	medi_hps
DB00724	Imiquimod	DOID:4159	skin cancer	DOID:4159	skin cancer	medi_hps
DB00724	Imiquimod	DOID:4159	skin cancer	DOID:8923	skin melanoma	medi_lps
DB00727	Nitroglycerin	DOID:10283	prostate cancer	DOID:10283	prostate cancer	medi_lps
DB00727	Nitroglycerin	DOID:10763	hypertension	DOID:10591	pre-eclampsia	predict
DB00727	Nitroglycerin	DOID:10763	hypertension	DOID:10763	hypertension	labeledin
DB00727	Nitroglycerin	DOID:10763	hypertension	DOID:10763	hypertension	medi_hps
DB00727	Nitroglycerin	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_hps
DB00727	Nitroglycerin	DOID:10763	hypertension	DOID:13593	eclampsia	medi_hps
DB00727	Nitroglycerin	DOID:10763	hypertension	DOID:13593	eclampsia	predict
DB00727	Nitroglycerin	DOID:10763	hypertension	DOID:6432	pulmonary hypertension	medi_hps
DB00727	Nitroglycerin	DOID:12995	conduct disorder	DOID:12995	conduct disorder	medi_lps
DB00727	Nitroglycerin	DOID:3393	coronary artery disease	DOID:11840	coronary artery vasospasm	medi_hps
DB00727	Nitroglycerin	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	ehrlink
DB00727	Nitroglycerin	DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	medi_lps
DB00727	Nitroglycerin	DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	medi_hps
DB00727	Nitroglycerin	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	labeledin
DB00727	Nitroglycerin	DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	medi_hps
DB00727	Nitroglycerin	DOID:9206	Barrett's esophagus	DOID:9206	Barrett's esophagus	medi_lps
DB00728	Rocuronium	DOID:2841	asthma	DOID:2841	asthma	medi_lps
DB00731	Nateglinide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	ehrlink
DB00731	Nateglinide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	medi_hps
DB00731	Nateglinide	DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	predict
DB00731	Nateglinide	DOID:9744	type 1 diabetes mellitus	DOID:9744	type 1 diabetes mellitus	medi_lps
DB00734	Risperidone	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	medi_hps
DB00734	Risperidone	DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	predict
DB00734	Risperidone	DOID:12849	autistic disorder	DOID:12849	autistic disorder	ehrlink
DB00734	Risperidone	DOID:12849	autistic disorder	DOID:12849	autistic disorder	labeledin
DB00734	Risperidone	DOID:12849	autistic disorder	DOID:12849	autistic disorder	medi_hps
DB00734	Risperidone	DOID:12995	conduct disorder	DOID:12995	conduct disorder	medi_hps
DB00734	Risperidone	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	ehrlink
DB00734	Risperidone	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	labeledin
DB00734	Risperidone	DOID:3312	bipolar disorder	DOID:3312	bipolar disorder	medi_hps
DB00734	Risperidone	DOID:5419	schizophrenia	DOID:1229	paranoid schizophrenia	ehrlink
DB00734	Risperidone	DOID:5419	schizophrenia	DOID:5419	schizophrenia	ehrlink
DB00734	Risperidone	DOID:5419	schizophrenia	DOID:5419	schizophrenia	predict
DB00735	Naftifine	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	ehrlink
DB00736	Esomeprazole	DOID:10283	prostate cancer	DOID:10283	prostate cancer	ehrlink
DB00736	Esomeprazole	DOID:13189	gout	DOID:13189	gout	medi_lps
DB00736	Esomeprazole	DOID:263	kidney cancer	DOID:4450	renal cell carcinoma	ehrlink
DB00736	Esomeprazole	DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	ehrlink
DB00736	Esomeprazole	DOID:4481	allergic rhinitis	DOID:4481	allergic rhinitis	ehrlink
DB00736	Esomeprazole	DOID:5041	esophageal cancer	DOID:5041	esophageal cancer	ehrlink
DB00736	Esomeprazole	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	ehrlink
DB00736	Esomeprazole	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	medi_lps
DB00736	Esomeprazole	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	ehrlink
DB00736	Esomeprazole	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_lps
DB00736	Esomeprazole	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	ehrlink
DB00736	Esomeprazole	DOID:9206	Barrett's esophagus	DOID:9206	Barrett's esophagus	ehrlink
DB00738	Pentamidine	DOID:1115	sarcoma	DOID:1115	sarcoma	medi_lps
DB00738	Pentamidine	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_lps
DB00740	Riluzole	DOID:332	amyotrophic lateral sclerosis	DOID:332	amyotrophic lateral sclerosis	labeledin
DB00740	Riluzole	DOID:332	amyotrophic lateral sclerosis	DOID:332	amyotrophic lateral sclerosis	medi_hps
DB00741	Hydrocortisone	DOID:10283	prostate cancer	DOID:10283	prostate cancer	ehrlink
DB00741	Hydrocortisone	DOID:10763	hypertension	DOID:10763	hypertension	medi_lps
DB00741	Hydrocortisone	DOID:10763	hypertension	DOID:10825	essential hypertension	medi_lps
DB00741	Hydrocortisone	DOID:11476	osteoporosis	DOID:11476	osteoporosis	medi_lps
DB00741	Hydrocortisone	DOID:12849	autistic disorder	DOID:12849	autistic disorder	medi_lps
DB00741	Hydrocortisone	DOID:13189	gout	DOID:13189	gout	medi_hps
DB00741	Hydrocortisone	DOID:1319	brain cancer	DOID:1319	brain cancer	medi_lps
DB00741	Hydrocortisone	DOID:14330	Parkinson's disease	DOID:14330	Parkinson's disease	medi_lps
DB00741	Hydrocortisone	DOID:1595	endogenous depression	DOID:1470	major depressive disorder	medi_lps
DB00741	Hydrocortisone	DOID:1595	endogenous depression	DOID:1595	endogenous depression	medi_lps
DB00741	Hydrocortisone	DOID:2355	anemia	DOID:12449	aplastic anemia	medi_lps
DB00741	Hydrocortisone	DOID:2355	anemia	DOID:1340	pure red-cell aplasia	medi_lps
DB00741	Hydrocortisone	DOID:2355	anemia	DOID:2355	anemia	medi_lps
DB00741	Hydrocortisone	DOID:2355	anemia	DOID:583	hemolytic anemia	medi_lps
DB00741	Hydrocortisone	DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	medi_lps
DB00741	Hydrocortisone	DOID:2531	hematologic cancer	DOID:0060058	lymphoma	medi_lps
DB00741	Hydrocortisone	DOID:2531	hematologic cancer	DOID:1240	leukemia	medi_lps
DB00741	Hydrocortisone	DOID:2531	hematologic cancer	DOID:12603	acute leukemia	medi_lps
DB00741	Hydrocortisone	DOID:2531	hematologic cancer	DOID:8691	mycosis fungoides	medi_lps
DB00741	Hydrocortisone	DOID:263	kidney cancer	DOID:4450	renal cell carcinoma	ehrlink
DB00741	Hydrocortisone	DOID:2841	asthma	DOID:2841	asthma	medi_hps
DB00741	Hydrocortisone	DOID:2841	asthma	DOID:9362	status asthmaticus	medi_hps
DB00741	Hydrocortisone	DOID:2841	asthma	DOID:9415	allergic asthma	medi_hps
DB00741	Hydrocortisone	DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	ehrlink
DB00741	Hydrocortisone	DOID:3310	atopic dermatitis	DOID:3310	atopic dermatitis	medi_hps
DB00741	Hydrocortisone	DOID:3393	coronary artery disease	DOID:8805	intermediate coronary syndrome	medi_lps
DB00741	Hydrocortisone	DOID:4481	allergic rhinitis	DOID:4481	allergic rhinitis	ehrlink
DB00741	Hydrocortisone	DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	medi_lps
DB00741	Hydrocortisone	DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	medi_hps
DB00741	Hydrocortisone	DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	medi_hps
DB00741	Hydrocortisone	DOID:8893	psoriasis	DOID:8892	pityriasis rosea	ehrlink
DB00741	Hydrocortisone	DOID:8893	psoriasis	DOID:8893	psoriasis	labeledin
DB00741	Hydrocortisone	DOID:8893	psoriasis	DOID:8893	psoriasis	medi_hps
DB00741	Hydrocortisone	DOID:9008	psoriatic arthritis	DOID:9008	psoriatic arthritis	medi_lps
DB00741	Hydrocortisone	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	ehrlink
DB00741	Hydrocortisone	DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	medi_lps
DB00741	Hydrocortisone	DOID:986	alopecia areata	DOID:986	alopecia areata	medi_lps
DB00741	Hydrocortisone	DOID:9970	obesity	DOID:9970	obesity	medi_lps
