doid_code	drugbank_id	resource	drugbank_name	doid_name
DOID:399	DB00330	ehrlink	Ethambutol	tuberculosis
DOID:399	DB00339	ehrlink	Pyrazinamide	tuberculosis
DOID:399	DB00951	ehrlink	Isoniazid	tuberculosis
DOID:399	DB01045	ehrlink	Rifampicin	tuberculosis
DOID:4	DB00035	medi_lps	Desmopressin	disease
DOID:4	DB00091	medi_hps	Cyclosporine	disease
DOID:4	DB00120	medi_lps	L-Phenylalanine	disease
DOID:4	DB00121	medi_lps	Biotin	disease
DOID:4	DB00122	medi_lps	Choline	disease
DOID:4	DB00126	medi_hps	Vitamin C	disease
DOID:4	DB00134	medi_lps	L-Methionine	disease
DOID:4	DB00140	medi_lps	Riboflavin	disease
DOID:4	DB00143	medi_lps	Glutathione	disease
DOID:4	DB00153	medi_lps	Ergocalciferol	disease
DOID:4	DB00158	medi_hps	Folic Acid	disease
DOID:4	DB00159	medi_lps	Icosapent	disease
DOID:4	DB00161	medi_lps	L-Valine	disease
DOID:4	DB00167	medi_lps	L-Isoleucine	disease
DOID:4	DB00188	medi_lps	Bortezomib	disease
DOID:4	DB00190	medi_lps	Carbidopa	disease
DOID:4	DB00199	medi_lps	Erythromycin	disease
DOID:4	DB00200	medi_lps	Hydroxocobalamin	disease
DOID:4	DB00201	medi_lps	Caffeine	disease
DOID:4	DB00202	medi_lps	Succinylcholine	disease
DOID:4	DB00206	medi_lps	Reserpine	disease
DOID:4	DB00216	medi_lps	Eletriptan	disease
DOID:4	DB00225	medi_lps	Gadodiamide	disease
DOID:4	DB00227	medi_hps	Lovastatin	disease
DOID:4	DB00230	medi_lps	Pregabalin	disease
DOID:4	DB00246	medi_hps	Ziprasidone	disease
DOID:4	DB00254	medi_lps	Doxycycline	disease
DOID:4	DB00273	medi_lps	Topiramate	disease
DOID:4	DB00291	medi_lps	Chlorambucil	disease
DOID:4	DB00294	medi_lps	Etonogestrel	disease
DOID:4	DB00299	medi_lps	Penciclovir	disease
DOID:4	DB00302	medi_lps	Tranexamic Acid	disease
DOID:4	DB00304	medi_lps	Desogestrel	disease
DOID:4	DB00307	medi_hps	Bexarotene	disease
DOID:4	DB00313	medi_hps	Valproic Acid	disease
DOID:4	DB00331	medi_lps	Metformin	disease
DOID:4	DB00334	medi_lps	Olanzapine	disease
DOID:4	DB00338	medi_lps	Omeprazole	disease
DOID:4	DB00344	medi_lps	Protriptyline	disease
DOID:4	DB00349	medi_lps	Clobazam	disease
DOID:4	DB00359	medi_lps	Sulfadiazine	disease
DOID:4	DB00360	medi_lps	Tetrahydrobiopterin	disease
DOID:4	DB00364	medi_lps	Sucralfate	disease
DOID:4	DB00367	medi_lps	Levonorgestrel	disease
DOID:4	DB00368	medi_lps	Norepinephrine	disease
DOID:4	DB00413	medi_lps	Pramipexole	disease
DOID:4	DB00419	medi_lps	Miglustat	disease
DOID:4	DB00421	medi_lps	Spironolactone	disease
DOID:4	DB00435	medi_lps	Nitric Oxide	disease
DOID:4	DB00445	medi_lps	Epirubicin	disease
DOID:4	DB00451	medi_lps	Levothyroxine	disease
DOID:4	DB00468	medi_hps	Quinine	disease
DOID:4	DB00476	medi_lps	Duloxetine	disease
DOID:4	DB00509	medi_lps	Dextrothyroxine	disease
DOID:4	DB00514	medi_lps	Dextromethorphan	disease
DOID:4	DB00516	medi_lps	Bentoquatam	disease
DOID:4	DB00518	medi_lps	Albendazole	disease
DOID:4	DB00523	medi_lps	Alitretinoin	disease
DOID:4	DB00529	medi_lps	Foscarnet	disease
DOID:4	DB00550	medi_lps	Propylthiouracil	disease
DOID:4	DB00553	medi_lps	Methoxsalen	disease
DOID:4	DB00555	medi_lps	Lamotrigine	disease
DOID:4	DB00559	medi_lps	Bosentan	disease
DOID:4	DB00563	medi_lps	Methotrexate	disease
DOID:4	DB00564	medi_lps	Carbamazepine	disease
DOID:4	DB00570	medi_lps	Vinblastine	disease
DOID:4	DB00595	medi_lps	Oxytetracycline	disease
DOID:4	DB00603	medi_lps	Medroxyprogesterone Acetate	disease
DOID:4	DB00619	medi_lps	Imatinib	disease
DOID:4	DB00621	medi_lps	Oxandrolone	disease
DOID:4	DB00624	medi_lps	Testosterone	disease
DOID:4	DB00627	medi_hps	Niacin	disease
DOID:4	DB00630	medi_lps	Alendronate	disease
DOID:4	DB00635	medi_hps	Prednisone	disease
DOID:4	DB00641	medi_hps	Simvastatin	disease
DOID:4	DB00642	medi_lps	Pemetrexed	disease
DOID:4	DB00655	medi_lps	Estrone	disease
DOID:4	DB00667	medi_lps	Histamine Phosphate	disease
DOID:4	DB00674	medi_lps	Galantamine	disease
DOID:4	DB00675	medi_hps	Tamoxifen	disease
DOID:4	DB00678	medi_hps	Losartan	disease
DOID:4	DB00688	medi_lps	Mycophenolate mofetil	disease
DOID:4	DB00695	medi_lps	Furosemide	disease
DOID:4	DB00696	medi_lps	Ergotamine	disease
DOID:4	DB00697	medi_lps	Tizanidine	disease
DOID:4	DB00711	medi_lps	Diethylcarbamazine	disease
DOID:4	DB00714	medi_lps	Apomorphine	disease
DOID:4	DB00717	medi_lps	Norethindrone	disease
DOID:4	DB00718	medi_hps	Adefovir Dipivoxil	disease
DOID:4	DB00724	medi_lps	Imiquimod	disease
DOID:4	DB00730	medi_lps	Thiabendazole	disease
DOID:4	DB00734	medi_lps	Risperidone	disease
DOID:4	DB00736	medi_lps	Esomeprazole	disease
DOID:4	DB00741	medi_lps	Hydrocortisone	disease
DOID:4	DB00746	medi_lps	Deferoxamine	disease
DOID:4	DB00755	medi_lps	Tretinoin	disease
DOID:4	DB00759	medi_lps	Tetracycline	disease
DOID:4	DB00761	medi_lps	Potassium Chloride	disease
DOID:4	DB00776	medi_lps	Oxcarbazepine	disease
DOID:4	DB00783	medi_hps	Estradiol	disease
DOID:4	DB00795	medi_hps	Sulfasalazine	disease
DOID:4	DB00819	medi_lps	Acetazolamide	disease
DOID:4	DB00820	medi_lps	Tadalafil	disease
DOID:4	DB00829	medi_lps	Diazepam	disease
DOID:4	DB00847	medi_lps	Cysteamine	disease
DOID:4	DB00851	medi_lps	Dacarbazine	disease
DOID:4	DB00852	medi_lps	Pseudoephedrine	disease
DOID:4	DB00860	medi_lps	Prednisolone	disease
DOID:4	DB00877	medi_lps	Sirolimus	disease
DOID:4	DB00887	medi_lps	Bumetanide	disease
DOID:4	DB00907	medi_lps	Cocaine	disease
DOID:4	DB00908	medi_hps	Quinidine	disease
DOID:4	DB00911	medi_lps	Tinidazole	disease
DOID:4	DB00916	medi_lps	Metronidazole	disease
DOID:4	DB00934	medi_lps	Maprotiline	disease
DOID:4	DB00935	medi_lps	Oxymetazoline	disease
DOID:4	DB00945	medi_hps	Acetylsalicylic acid	disease
DOID:4	DB00957	medi_lps	Norgestimate	disease
DOID:4	DB00968	medi_lps	Methyldopa	disease
DOID:4	DB00977	medi_lps	Ethinyl Estradiol	disease
DOID:4	DB00981	medi_lps	Physostigmine	disease
DOID:4	DB00982	medi_lps	Isotretinoin	disease
DOID:4	DB00985	medi_lps	Dimenhydrinate	disease
DOID:4	DB00988	medi_lps	Dopamine	disease
DOID:4	DB00989	medi_lps	Rivastigmine	disease
DOID:4	DB00990	medi_lps	Exemestane	disease
DOID:4	DB00996	medi_lps	Gabapentin	disease
DOID:4	DB00997	medi_lps	Doxorubicin	disease
DOID:4	DB00999	medi_lps	Hydrochlorothiazide	disease
DOID:4	DB01001	medi_lps	Salbutamol	disease
DOID:4	DB01003	medi_lps	Cromoglicic acid	disease
DOID:4	DB01005	medi_lps	Hydroxyurea	disease
DOID:4	DB01017	medi_lps	Minocycline	disease
DOID:4	DB01043	medi_lps	Memantine	disease
DOID:4	DB01053	medi_lps	Benzylpenicillin	disease
DOID:4	DB01060	medi_lps	Amoxicillin	disease
DOID:4	DB01065	medi_lps	Melatonin	disease
DOID:4	DB01075	medi_lps	Diphenhydramine	disease
DOID:4	DB01082	medi_lps	Streptomycin	disease
DOID:4	DB01085	medi_lps	Pilocarpine	disease
DOID:4	DB01097	medi_lps	Leflunomide	disease
DOID:4	DB01104	medi_hps	Sertraline	disease
DOID:4	DB01108	medi_lps	Trilostane	disease
DOID:4	DB01119	medi_lps	Diazoxide	disease
DOID:4	DB01124	medi_lps	Tolbutamide	disease
DOID:4	DB01137	medi_lps	Levofloxacin	disease
DOID:4	DB01140	medi_lps	Cefadroxil	disease
DOID:4	DB01151	medi_lps	Desipramine	disease
DOID:4	DB01165	medi_lps	Ofloxacin	disease
DOID:4	DB01179	medi_lps	Podofilox	disease
DOID:4	DB01190	medi_lps	Clindamycin	disease
DOID:4	DB01200	medi_lps	Bromocriptine	disease
DOID:4	DB01211	medi_hps	Clarithromycin	disease
DOID:4	DB01212	medi_lps	Ceftriaxone	disease
DOID:4	DB01217	medi_lps	Anastrozole	disease
DOID:4	DB01223	medi_lps	Aminophylline	disease
DOID:4	DB01224	labeledin	Quetiapine	disease
DOID:4	DB01224	medi_lps	Quetiapine	disease
DOID:4	DB01238	medi_lps	Aripiprazole	disease
DOID:4	DB01250	medi_lps	Olsalazine	disease
DOID:4	DB01263	medi_lps	Posaconazole	disease
DOID:4	DB01268	medi_lps	Sunitinib	disease
DOID:4	DB01294	medi_lps	Bismuth Subsalicylate	disease
DOID:4	DB01303	medi_lps	Oxtriphylline	disease
DOID:4	DB01346	medi_hps	Quinidine barbiturate	disease
DOID:4	DB01357	medi_lps	Mestranol	disease
DOID:4	DB01364	medi_lps	Ephedrine	disease
DOID:4	DB01367	medi_lps	Rasagiline	disease
DOID:4	DB01375	medi_lps	Dihydroxyaluminium	disease
DOID:4	DB01380	medi_lps	Cortisone acetate	disease
DOID:4	DB01394	medi_lps	Colchicine	disease
DOID:4	DB01395	medi_lps	Drospirenone	disease
DOID:4	DB01401	medi_lps	Trisalicylate-choline	disease
DOID:4	DB01406	medi_lps	Danazol	disease
DOID:4	DB01409	medi_lps	Tiotropium	disease
DOID:4	DB01420	medi_lps	Testosterone Propionate	disease
DOID:4	DB01440	medi_lps	Gamma Hydroxybutyric Acid	disease
DOID:4	DB01494	medi_lps	Chloral betaine	disease
DOID:4	DB01551	medi_lps	Dihydrocodeine	disease
DOID:4	DB01583	medi_lps	Liotrix	disease
DOID:4	DB01645	medi_lps	Genistein	disease
DOID:4	DB01656	medi_lps	Roflumilast	disease
DOID:4	DB01671	medi_lps	4-(Hydroxymercury)Benzoic Acid	disease
DOID:4	DB01739	medi_lps	Allo-Isoleucine	disease
DOID:4	DB01904	medi_lps	D-Xylitol	disease
DOID:4	DB02165	medi_lps	Zinc Trihydroxide	disease
DOID:4	DB02373	medi_lps	Adenosine Monotungstate	disease
DOID:4	DB02453	medi_lps	Trihydroxyantimonite(Iii)	disease
DOID:4	DB02546	medi_hps	Vorinostat	disease
DOID:4	DB02556	medi_lps	D-Phenylalanine	disease
DOID:4	DB02692	medi_lps	(6r,1'r,2's)-5,6,7,8 Tetrahydrobiopterin	disease
DOID:4	DB02709	medi_lps	Resveratrol	disease
DOID:4	DB02893	medi_lps	D-Methionine	disease
DOID:4	DB03034	medi_lps	Dextrofloxacine	disease
DOID:4	DB03128	medi_lps	Acetylcholine	disease
DOID:4	DB03512	medi_lps	Uridine-2',3'-Vanadate	disease
DOID:4	DB03655	medi_lps	Bcx-1812	disease
DOID:4	DB03840	medi_lps	Tetra(Imidazole)Diaquacopper (Ii)	disease
DOID:4	DB03894	medi_lps	N-Propargyl-1(S)-Aminoindan	disease
DOID:4	DB03904	medi_lps	Urea	disease
DOID:4	DB03918	medi_lps	6s-5,6,7,8-Tetrahydrobiopterin	disease
DOID:4	DB04031	medi_lps	Serine Vanadate	disease
DOID:4	DB04216	medi_lps	Quercetin	disease
DOID:4	DB04219	medi_lps	Trivanadate	disease
DOID:4	DB04231	medi_lps	Tetra(Imidazole)Diaquacopper (I)	disease
DOID:4	DB04375	medi_lps	5-Methyl-5,6,7,8-Tetrahydrofolic Acid	disease
DOID:4	DB04397	medi_lps	Alpha-D-Glucose-1-Phosphate-6-Vanadate	disease
DOID:4	DB04428	medi_lps	Tungstopterin Cofactor	disease
DOID:4	DB04455	medi_lps	Trimethyl Glycine	disease
DOID:4	DB04494	medi_lps	Mo(Vi)(=O)(Oh)2 Cluster	disease
DOID:4	DB04573	medi_lps	Estriol	disease
DOID:4	DB04650	medi_lps	5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	disease
DOID:4	DB04665	medi_lps	2H-1-BENZOPYRAN-2-ONE	disease
DOID:4	DB04789	medi_lps	5-methyltetrahydrofolate	disease
DOID:4	DB04815	medi_lps	Clioquinol	disease
DOID:4	DB04868	medi_lps	Nilotinib	disease
DOID:4	DB05088	medi_lps	Tetrathiomolybdate	disease
DOID:4	DB05286	medi_lps	FTY 720	disease
DOID:4	DB05366	medi_lps	CDB-2914	disease
DOID:4	DB05381	medi_lps	histamine dihydrochloride	disease
DOID:4	DB05382	medi_lps	molecular iodine	disease
DOID:4	DB05389	medi_lps	WF10	disease
DOID:4	DB05436	medi_lps	RK-0202	disease
DOID:4	DB05461	medi_lps	OPC-28326	disease
DOID:4	DB05630	medi_lps	Sodium stibogluconate	disease
DOID:4	DB05812	medi_lps	Abiraterone	disease
DOID:4	DB05891	medi_lps	HD-O	disease
DOID:4	DB06151	medi_lps	Acetylcysteine	disease
DOID:4	DB06204	medi_lps	Tapentadol	disease
DOID:4	DB06292	medi_lps	Dapagliflozin	disease
DOID:4	DB06614	medi_lps	Peramivir	disease
DOID:4	DB06637	medi_hps	Dalfampridine	disease
DOID:4	DB06699	medi_lps	Degarelix	disease
DOID:4	DB06705	medi_lps	Gadofosveset trisodium	disease
DOID:4	DB06710	medi_lps	Methyltestosterone	disease
DOID:4	DB06713	medi_lps	Norelgestromin	disease
DOID:4	DB06715	medi_lps	Potassium Iodide	disease
DOID:4	DB06723	medi_lps	Aluminum hydroxide	disease
DOID:4	DB07475	medi_lps	N-[(1R)-1-(DIHYDROXYBORYL)-3-METHYLBUTYL]-N-(PYRAZIN-2-YLCARBONYL)-L-PHENYLALANINAMIDE	disease
DOID:4	DB07702	medi_lps	(16ALPHA,17ALPHA)-ESTRA-1,3,5(10)-TRIENE-3,16,17-TRIOL	disease
DOID:4	DB07768	medi_lps	(10ALPHA,13ALPHA,14BETA,17ALPHA)-17-HYDROXYANDROST-4-EN-3-ONE	disease
DOID:4	DB07886	medi_lps	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	disease
DOID:4	DB08567	medi_hps	(1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-1-amine	disease
DOID:4	DB08820	medi_lps	Ivacaftor	disease
DOID:4	DB08826	medi_lps	Deferiprone	disease
DOID:4	DB08866	medi_lps	Estradiol valerate/Dienogest	disease
DOID:4	DB08868	medi_lps	Fingolimod	disease
DOID:4	DB08871	medi_lps	Eribulin	disease
DOID:4	DB08938	medi_lps	Magaldrate	disease
DOID:4	DB08995	medi_lps	Diosmin	disease
DOID:4007	DB00305	predict	Mitomycin	bladder carcinoma
DOID:4007	DB00385	predict	Valrubicin	bladder carcinoma
DOID:4007	DB00445	medi_hps	Epirubicin	bladder carcinoma
DOID:4007	DB00515	predict	Cisplatin	bladder carcinoma
DOID:4007	DB00563	predict	Methotrexate	bladder carcinoma
DOID:4007	DB00958	predict	Carboplatin	bladder carcinoma
DOID:4007	DB00997	medi_hps	Doxorubicin	bladder carcinoma
DOID:4007	DB00997	predict	Doxorubicin	bladder carcinoma
DOID:4007	DB01229	medi_lps	Paclitaxel	bladder carcinoma
DOID:4029	DB00338	ehrlink	Omeprazole	gastritis
DOID:4029	DB00630	medi_lps	Alendronate	gastritis
DOID:4029	DB00736	ehrlink	Esomeprazole	gastritis
DOID:4029	DB00916	ehrlink	Metronidazole	gastritis
DOID:4029	DB00927	ehrlink	Famotidine	gastritis
DOID:4029	DB01184	medi_hps	Domperidone	gastritis
DOID:4029	DB06723	medi_lps	Aluminum hydroxide	gastritis
DOID:403	DB00281	medi_hps	Lidocaine	mouth disease
DOID:403	DB00811	medi_lps	Ribavirin	mouth disease
DOID:403	DB05291	medi_hps	lidocaine patch	mouth disease
DOID:4051	DB00541	predict	Vincristine	alveolar rhabdomyosarcoma
DOID:4051	DB00563	predict	Methotrexate	alveolar rhabdomyosarcoma
DOID:4051	DB00851	predict	Dacarbazine	alveolar rhabdomyosarcoma
DOID:4051	DB00997	predict	Doxorubicin	alveolar rhabdomyosarcoma
DOID:4051	DB01042	predict	Melphalan	alveolar rhabdomyosarcoma
DOID:4078	DB00253	medi_lps	Medrysone	tricuspid valve stenosis
DOID:4078	DB00642	medi_lps	Pemetrexed	tricuspid valve stenosis
DOID:4078	DB01590	medi_lps	Everolimus	tricuspid valve stenosis
DOID:4079	DB00150	medi_lps	L-Tryptophan	heart valve disease
DOID:4079	DB00199	medi_lps	Erythromycin	heart valve disease
DOID:4079	DB00417	medi_lps	Penicillin V	heart valve disease
DOID:4079	DB00512	medi_lps	Vancomycin	heart valve disease
DOID:4079	DB01053	medi_lps	Benzylpenicillin	heart valve disease
DOID:4079	DB06695	medi_lps	Dabigatran etexilate	heart valve disease
DOID:409	DB00122	medi_lps	Choline	liver disease
DOID:409	DB00130	medi_lps	L-Glutamine	liver disease
DOID:409	DB00148	medi_lps	Creatine	liver disease
DOID:409	DB00151	medi_lps	L-Cysteine	liver disease
DOID:409	DB00165	medi_lps	Pyridoxine	liver disease
DOID:409	DB00175	medi_lps	Pravastatin	liver disease
DOID:409	DB00214	medi_hps	Torasemide	liver disease
DOID:409	DB00220	medi_lps	Nelfinavir	liver disease
DOID:409	DB00227	medi_lps	Lovastatin	liver disease
DOID:409	DB00240	medi_lps	Alclometasone	liver disease
DOID:409	DB00252	medi_lps	Phenytoin	liver disease
DOID:409	DB00282	medi_lps	Pamidronate	liver disease
DOID:409	DB00313	medi_lps	Valproic Acid	liver disease
DOID:409	DB00384	medi_lps	Triamterene	liver disease
DOID:409	DB00421	medi_hps	Spironolactone	liver disease
DOID:409	DB00442	medi_hps	Entecavir	liver disease
DOID:409	DB00555	medi_lps	Lamotrigine	liver disease
DOID:409	DB00560	medi_lps	Tigecycline	liver disease
DOID:409	DB00601	medi_lps	Linezolid	liver disease
DOID:409	DB00627	medi_hps	Niacin	liver disease
DOID:409	DB00641	medi_lps	Simvastatin	liver disease
DOID:409	DB00695	medi_lps	Furosemide	liver disease
DOID:409	DB00696	medi_lps	Ergotamine	liver disease
DOID:409	DB00697	medi_lps	Tizanidine	liver disease
DOID:409	DB00709	medi_lps	Lamivudine	liver disease
DOID:409	DB00715	medi_lps	Paroxetine	liver disease
DOID:409	DB00718	medi_lps	Adefovir Dipivoxil	liver disease
DOID:409	DB00740	medi_lps	Riluzole	liver disease
DOID:409	DB00780	medi_lps	Phenelzine	liver disease
DOID:409	DB00811	labeledin	Ribavirin	liver disease
DOID:409	DB00811	medi_hps	Ribavirin	liver disease
DOID:409	DB00859	medi_lps	Penicillamine	liver disease
DOID:409	DB00869	medi_lps	Dorzolamide	liver disease
DOID:409	DB00884	medi_lps	Risedronate	liver disease
DOID:409	DB00887	labeledin	Bumetanide	liver disease
DOID:409	DB00887	medi_lps	Bumetanide	liver disease
DOID:409	DB00898	medi_lps	Ethanol	liver disease
DOID:409	DB00917	medi_lps	Dinoprostone	liver disease
DOID:409	DB00951	medi_lps	Isoniazid	liver disease
DOID:409	DB00956	medi_lps	Hydrocodone	liver disease
DOID:409	DB00970	medi_lps	Dactinomycin	liver disease
DOID:409	DB00973	medi_lps	Ezetimibe	liver disease
DOID:409	DB00995	medi_lps	Auranofin	liver disease
DOID:409	DB01076	medi_lps	Atorvastatin	liver disease
DOID:409	DB01097	medi_lps	Leflunomide	liver disease
DOID:409	DB01098	medi_lps	Rosuvastatin	liver disease
DOID:409	DB01220	medi_hps	Rifaximin	liver disease
DOID:409	DB01265	medi_lps	Telbivudine	liver disease
DOID:409	DB01303	medi_lps	Oxtriphylline	liver disease
DOID:409	DB01401	medi_lps	Trisalicylate-choline	liver disease
DOID:409	DB01586	medi_lps	Ursodeoxycholic acid	liver disease
DOID:409	DB01627	medi_lps	Lincomycin	liver disease
DOID:409	DB01956	medi_lps	2-Aminoethanesulfonic Acid	liver disease
DOID:409	DB02174	medi_lps	D-Glutamine	liver disease
DOID:409	DB02750	medi_lps	S-(Methylmercury)-L-Cysteine	liver disease
DOID:409	DB03201	medi_lps	D-Cysteine	liver disease
DOID:409	DB04485	medi_lps	Deoxythymidine	liver disease
DOID:409	DB05251	medi_lps	VRX496	liver disease
DOID:409	DB06228	medi_lps	Rivaroxaban	liver disease
DOID:409	DB06777	medi_lps	Chenodeoxycholic acid	liver disease
DOID:409	DB08477	medi_lps	5-chloro-N-({(5S)-2-oxo-3-[4-(3-oxomorpholin-4-yl)phenyl]-1,3-oxazolidin-5-yl}methyl)thiophene-2-carboxamide	liver disease
DOID:4123	DB01188	medi_lps	Ciclopirox	nail disease
DOID:4131	DB00199	labeledin	Erythromycin	erythrasma
DOID:4131	DB00199	medi_hps	Erythromycin	erythrasma
DOID:4140	DB00321	medi_lps	Amitriptyline	biliary dyskinesia
DOID:4159	DB00307	medi_lps	Bexarotene	skin cancer
DOID:4159	DB00523	medi_lps	Alitretinoin	skin cancer
DOID:4159	DB00544	medi_hps	Fluorouracil	skin cancer
DOID:4159	DB00724	medi_hps	Imiquimod	skin cancer
DOID:4159	DB00755	medi_lps	Tretinoin	skin cancer
DOID:4159	DB00851	medi_lps	Dacarbazine	skin cancer
DOID:4159	DB00853	medi_lps	Temozolomide	skin cancer
DOID:4159	DB00982	medi_lps	Isotretinoin	skin cancer
DOID:4159	DB01005	medi_lps	Hydroxyurea	skin cancer
DOID:4159	DB02709	medi_lps	Resveratrol	skin cancer
DOID:4159	DB08828	medi_lps	Vismodegib	skin cancer
DOID:4159	DB08881	medi_hps	Vemurafenib	skin cancer
DOID:4166	DB00199	labeledin	Erythromycin	syphilis
DOID:4166	DB01053	ehrlink	Benzylpenicillin	syphilis
DOID:418	DB00158	ehrlink	Folic Acid	systemic scleroderma
DOID:418	DB00203	ehrlink	Sildenafil	systemic scleroderma
DOID:418	DB00281	ehrlink	Lidocaine	systemic scleroderma
DOID:418	DB00338	ehrlink	Omeprazole	systemic scleroderma
DOID:418	DB00404	ehrlink	Alprazolam	systemic scleroderma
DOID:418	DB00425	ehrlink	Zolpidem	systemic scleroderma
DOID:418	DB00482	ehrlink	Celecoxib	systemic scleroderma
DOID:418	DB00559	medi_lps	Bosentan	systemic scleroderma
DOID:418	DB00563	ehrlink	Methotrexate	systemic scleroderma
DOID:418	DB00586	ehrlink	Diclofenac	systemic scleroderma
DOID:418	DB00619	medi_lps	Imatinib	systemic scleroderma
DOID:418	DB00635	ehrlink	Prednisone	systemic scleroderma
DOID:418	DB00688	ehrlink	Mycophenolate mofetil	systemic scleroderma
DOID:418	DB00695	ehrlink	Furosemide	systemic scleroderma
DOID:418	DB00722	ehrlink	Lisinopril	systemic scleroderma
DOID:418	DB00736	ehrlink	Esomeprazole	systemic scleroderma
DOID:418	DB00764	ehrlink	Mometasone	systemic scleroderma
DOID:418	DB00797	medi_hps	Tolazoline	systemic scleroderma
DOID:418	DB00806	ehrlink	Pentoxifylline	systemic scleroderma
DOID:418	DB00814	ehrlink	Meloxicam	systemic scleroderma
DOID:418	DB00820	ehrlink	Tadalafil	systemic scleroderma
DOID:418	DB00859	medi_lps	Penicillamine	systemic scleroderma
DOID:418	DB00916	ehrlink	Metronidazole	systemic scleroderma
DOID:418	DB00924	ehrlink	Cyclobenzaprine	systemic scleroderma
DOID:418	DB00993	ehrlink	Azathioprine	systemic scleroderma
DOID:418	DB01017	ehrlink	Minocycline	systemic scleroderma
DOID:418	DB01024	ehrlink	Mycophenolic acid	systemic scleroderma
DOID:418	DB01024	medi_lps	Mycophenolic acid	systemic scleroderma
DOID:418	DB01097	ehrlink	Leflunomide	systemic scleroderma
DOID:418	DB01115	ehrlink	Nifedipine	systemic scleroderma
DOID:418	DB01166	ehrlink	Cilostazol	systemic scleroderma
DOID:418	DB01197	ehrlink	Captopril	systemic scleroderma
DOID:418	DB01233	ehrlink	Metoclopramide	systemic scleroderma
DOID:418	DB01240	medi_hps	Epoprostenol	systemic scleroderma
DOID:418	DB01394	ehrlink	Colchicine	systemic scleroderma
DOID:418	DB02032	ehrlink	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	systemic scleroderma
DOID:418	DB02362	medi_hps	4-Aminobenzoic Acid	systemic scleroderma
DOID:418	DB05291	ehrlink	lidocaine patch	systemic scleroderma
DOID:418	DB05389	ehrlink	WF10	systemic scleroderma
DOID:4184	DB00131	medi_lps	Adenosine monophosphate	pseudohypoparathyroidism
DOID:4184	DB00136	labeledin	Calcitriol	pseudohypoparathyroidism
DOID:4184	DB00136	medi_lps	Calcitriol	pseudohypoparathyroidism
DOID:4184	DB00764	medi_lps	Mometasone	pseudohypoparathyroidism
DOID:4184	DB05314	labeledin	DN-101	pseudohypoparathyroidism
DOID:4184	DB05314	medi_lps	DN-101	pseudohypoparathyroidism
DOID:4189	DB01351	medi_lps	Amobarbital	mutism
DOID:419	DB00158	ehrlink	Folic Acid	scleroderma
DOID:419	DB00203	ehrlink	Sildenafil	scleroderma
DOID:419	DB00281	ehrlink	Lidocaine	scleroderma
DOID:419	DB00338	ehrlink	Omeprazole	scleroderma
DOID:419	DB00404	ehrlink	Alprazolam	scleroderma
DOID:419	DB00425	ehrlink	Zolpidem	scleroderma
DOID:419	DB00482	ehrlink	Celecoxib	scleroderma
DOID:419	DB00563	ehrlink	Methotrexate	scleroderma
DOID:419	DB00586	ehrlink	Diclofenac	scleroderma
DOID:419	DB00635	ehrlink	Prednisone	scleroderma
DOID:419	DB00688	ehrlink	Mycophenolate mofetil	scleroderma
DOID:419	DB00695	ehrlink	Furosemide	scleroderma
DOID:419	DB00722	ehrlink	Lisinopril	scleroderma
DOID:419	DB00736	ehrlink	Esomeprazole	scleroderma
DOID:419	DB00764	ehrlink	Mometasone	scleroderma
DOID:419	DB00806	ehrlink	Pentoxifylline	scleroderma
DOID:419	DB00814	ehrlink	Meloxicam	scleroderma
DOID:419	DB00820	ehrlink	Tadalafil	scleroderma
DOID:419	DB00916	ehrlink	Metronidazole	scleroderma
DOID:419	DB00924	ehrlink	Cyclobenzaprine	scleroderma
DOID:419	DB00993	ehrlink	Azathioprine	scleroderma
DOID:419	DB01017	ehrlink	Minocycline	scleroderma
DOID:419	DB01024	ehrlink	Mycophenolic acid	scleroderma
DOID:419	DB01097	ehrlink	Leflunomide	scleroderma
DOID:419	DB01115	ehrlink	Nifedipine	scleroderma
DOID:419	DB01166	ehrlink	Cilostazol	scleroderma
DOID:419	DB01197	ehrlink	Captopril	scleroderma
DOID:419	DB01233	ehrlink	Metoclopramide	scleroderma
DOID:419	DB01394	ehrlink	Colchicine	scleroderma
DOID:419	DB02032	ehrlink	1-(3-Mercapto-2-Methyl-Propionyl)-Pyrrolidine-2-Carboxylic Acid	scleroderma
DOID:419	DB05291	ehrlink	lidocaine patch	scleroderma
DOID:419	DB05389	ehrlink	WF10	scleroderma
DOID:4195	DB00148	medi_lps	Creatine	hyperglycemia
DOID:4195	DB00222	medi_hps	Glimepiride	hyperglycemia
DOID:4195	DB00331	ehrlink	Metformin	hyperglycemia
DOID:4195	DB00331	medi_hps	Metformin	hyperglycemia
DOID:4195	DB00491	medi_lps	Miglitol	hyperglycemia
DOID:4195	DB00672	medi_hps	Chlorpropamide	hyperglycemia
DOID:4195	DB00731	medi_lps	Nateglinide	hyperglycemia
