drug	disease	classification	notes	drug_url	disease_url
Epirubicin	ovarian cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	pancreatic cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	peripheral nervous system neoplasm			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	prostate cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	sarcoma			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	stomach cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	testicular cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	thyroid cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	urinary bladder cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Epirubicin	uterine cancer			http://www.drugbank.ca/drugs/DB00445	http://www.disease-ontology.org/term/DOID%3A10283
Eplerenone	coronary artery disease			http://www.drugbank.ca/drugs/DB00700	http://www.disease-ontology.org/term/DOID%3A10283
Eplerenone	hypertension			http://www.drugbank.ca/drugs/DB00700	http://www.disease-ontology.org/term/DOID%3A10283
Epoprostenol	atherosclerosis			http://www.drugbank.ca/drugs/DB01240	http://www.disease-ontology.org/term/DOID%3A10283
Epoprostenol	hypertension			http://www.drugbank.ca/drugs/DB01240	http://www.disease-ontology.org/term/DOID%3A10283
Epoprostenol	systemic scleroderma			http://www.drugbank.ca/drugs/DB01240	http://www.disease-ontology.org/term/DOID%3A10283
Eprosartan	hypertension			http://www.drugbank.ca/drugs/DB00876	http://www.disease-ontology.org/term/DOID%3A10283
Ergocalciferol	metabolic syndrome X			http://www.drugbank.ca/drugs/DB00153	http://www.disease-ontology.org/term/DOID%3A10283
Ergocalciferol	osteoporosis			http://www.drugbank.ca/drugs/DB00153	http://www.disease-ontology.org/term/DOID%3A10283
Ergocalciferol	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00153	http://www.disease-ontology.org/term/DOID%3A10283
Ergotamine	migraine			http://www.drugbank.ca/drugs/DB00696	http://www.disease-ontology.org/term/DOID%3A10283
Eribulin	breast cancer			http://www.drugbank.ca/drugs/DB08871	http://www.disease-ontology.org/term/DOID%3A10283
Erlotinib	kidney cancer			http://www.drugbank.ca/drugs/DB00530	http://www.disease-ontology.org/term/DOID%3A10283
Erlotinib	lung cancer			http://www.drugbank.ca/drugs/DB00530	http://www.disease-ontology.org/term/DOID%3A10283
Erlotinib	pancreatic cancer			http://www.drugbank.ca/drugs/DB00530	http://www.disease-ontology.org/term/DOID%3A10283
Escitalopram	Parkinson's disease			http://www.drugbank.ca/drugs/DB01175	http://www.disease-ontology.org/term/DOID%3A10283
Escitalopram	bipolar disorder			http://www.drugbank.ca/drugs/DB01175	http://www.disease-ontology.org/term/DOID%3A10283
Escitalopram	endogenous depression			http://www.drugbank.ca/drugs/DB01175	http://www.disease-ontology.org/term/DOID%3A10283
Esmolol	hypertension			http://www.drugbank.ca/drugs/DB00187	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	Barrett's esophagus			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	allergic rhinitis			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	esophageal cancer			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	kidney cancer			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	prostate cancer			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Esomeprazole	systemic scleroderma			http://www.drugbank.ca/drugs/DB00736	http://www.disease-ontology.org/term/DOID%3A10283
Estradiol	breast cancer			http://www.drugbank.ca/drugs/DB00783	http://www.disease-ontology.org/term/DOID%3A10283
Estradiol	coronary artery disease			http://www.drugbank.ca/drugs/DB00783	http://www.disease-ontology.org/term/DOID%3A10283
Estradiol	osteoporosis			http://www.drugbank.ca/drugs/DB00783	http://www.disease-ontology.org/term/DOID%3A10283
Estradiol	prostate cancer			http://www.drugbank.ca/drugs/DB00783	http://www.disease-ontology.org/term/DOID%3A10283
Estradiol	uterine cancer			http://www.drugbank.ca/drugs/DB00783	http://www.disease-ontology.org/term/DOID%3A10283
Estradiol valerate/Dienogest	breast cancer			http://www.drugbank.ca/drugs/DB08866	http://www.disease-ontology.org/term/DOID%3A10283
Estradiol valerate/Dienogest	prostate cancer			http://www.drugbank.ca/drugs/DB08866	http://www.disease-ontology.org/term/DOID%3A10283
Estramustine	prostate cancer			http://www.drugbank.ca/drugs/DB01196	http://www.disease-ontology.org/term/DOID%3A10283
Estrone	breast cancer			http://www.drugbank.ca/drugs/DB00655	http://www.disease-ontology.org/term/DOID%3A10283
Estrone	prostate cancer			http://www.drugbank.ca/drugs/DB00655	http://www.disease-ontology.org/term/DOID%3A10283
Estropipate	osteoporosis			http://www.drugbank.ca/drugs/DB04574	http://www.disease-ontology.org/term/DOID%3A10283
Eszopiclone	multiple sclerosis			http://www.drugbank.ca/drugs/DB00402	http://www.disease-ontology.org/term/DOID%3A10283
Eszopiclone	schizophrenia			http://www.drugbank.ca/drugs/DB00402	http://www.disease-ontology.org/term/DOID%3A10283
Ethacrynic acid	chronic kidney failure			http://www.drugbank.ca/drugs/DB00903	http://www.disease-ontology.org/term/DOID%3A10283
Ethacrynic acid	hypertension			http://www.drugbank.ca/drugs/DB00903	http://www.disease-ontology.org/term/DOID%3A10283
Ethinyl Estradiol	breast cancer			http://www.drugbank.ca/drugs/DB00977	http://www.disease-ontology.org/term/DOID%3A10283
Ethinyl Estradiol	osteoporosis			http://www.drugbank.ca/drugs/DB00977	http://www.disease-ontology.org/term/DOID%3A10283
Ethinyl Estradiol	polycystic ovary syndrome			http://www.drugbank.ca/drugs/DB00977	http://www.disease-ontology.org/term/DOID%3A10283
Ethinyl Estradiol	prostate cancer			http://www.drugbank.ca/drugs/DB00977	http://www.disease-ontology.org/term/DOID%3A10283
Etidronic acid	Paget's disease of bone			http://www.drugbank.ca/drugs/DB01077	http://www.disease-ontology.org/term/DOID%3A10283
Etidronic acid	osteoporosis			http://www.drugbank.ca/drugs/DB01077	http://www.disease-ontology.org/term/DOID%3A10283
Etodolac	osteoarthritis			http://www.drugbank.ca/drugs/DB00749	http://www.disease-ontology.org/term/DOID%3A10283
Etomidate	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00292	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	brain cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	germ cell cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	hematologic cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	lung cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	muscle cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	peripheral nervous system neoplasm			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	prostate cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	sarcoma			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	testicular cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	urinary bladder cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Etoposide	uterine cancer			http://www.drugbank.ca/drugs/DB00773	http://www.disease-ontology.org/term/DOID%3A10283
Everolimus	kidney cancer			http://www.drugbank.ca/drugs/DB01590	http://www.disease-ontology.org/term/DOID%3A10283
Exemestane	breast cancer			http://www.drugbank.ca/drugs/DB00990	http://www.disease-ontology.org/term/DOID%3A10283
Ezetimibe	atherosclerosis			http://www.drugbank.ca/drugs/DB00973	http://www.disease-ontology.org/term/DOID%3A10283
Ezetimibe	coronary artery disease			http://www.drugbank.ca/drugs/DB00973	http://www.disease-ontology.org/term/DOID%3A10283
Felbamate	anemia			http://www.drugbank.ca/drugs/DB00949	http://www.disease-ontology.org/term/DOID%3A10283
Felbamate	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00949	http://www.disease-ontology.org/term/DOID%3A10283
Felodipine	hypertension			http://www.drugbank.ca/drugs/DB01023	http://www.disease-ontology.org/term/DOID%3A10283
Fenofibrate	coronary artery disease			http://www.drugbank.ca/drugs/DB01039	http://www.disease-ontology.org/term/DOID%3A10283
Fenoldopam	hypertension			http://www.drugbank.ca/drugs/DB00800	http://www.disease-ontology.org/term/DOID%3A10283
Fenoprofen	osteoarthritis			http://www.drugbank.ca/drugs/DB00573	http://www.disease-ontology.org/term/DOID%3A10283
Fentanyl	lung cancer			http://www.drugbank.ca/drugs/DB00813	http://www.disease-ontology.org/term/DOID%3A10283
Fentanyl	prostate cancer			http://www.drugbank.ca/drugs/DB00813	http://www.disease-ontology.org/term/DOID%3A10283
Finasteride	epilepsy syndrome			http://www.drugbank.ca/drugs/DB01216	http://www.disease-ontology.org/term/DOID%3A10283
Finasteride	prostate cancer			http://www.drugbank.ca/drugs/DB01216	http://www.disease-ontology.org/term/DOID%3A10283
Fingolimod	multiple sclerosis			http://www.drugbank.ca/drugs/DB08868	http://www.disease-ontology.org/term/DOID%3A10283
Floxuridine	stomach cancer			http://www.drugbank.ca/drugs/DB00322	http://www.disease-ontology.org/term/DOID%3A10283
Fluconazole	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00196	http://www.disease-ontology.org/term/DOID%3A10283
Fludarabine	hematologic cancer			http://www.drugbank.ca/drugs/DB01073	http://www.disease-ontology.org/term/DOID%3A10283
Fludarabine	lymphatic system cancer			http://www.drugbank.ca/drugs/DB01073	http://www.disease-ontology.org/term/DOID%3A10283
Fludrocortisone	Parkinson's disease			http://www.drugbank.ca/drugs/DB00687	http://www.disease-ontology.org/term/DOID%3A10283
Flunisolide	allergic rhinitis			http://www.drugbank.ca/drugs/DB00180	http://www.disease-ontology.org/term/DOID%3A10283
Flunisolide	asthma			http://www.drugbank.ca/drugs/DB00180	http://www.disease-ontology.org/term/DOID%3A10283
Fluocinolone Acetonide	atopic dermatitis			http://www.drugbank.ca/drugs/DB00591	http://www.disease-ontology.org/term/DOID%3A10283
Fluocinolone Acetonide	psoriasis			http://www.drugbank.ca/drugs/DB00591	http://www.disease-ontology.org/term/DOID%3A10283
Fluocinonide	atopic dermatitis			http://www.drugbank.ca/drugs/DB01047	http://www.disease-ontology.org/term/DOID%3A10283
Fluocinonide	psoriasis			http://www.drugbank.ca/drugs/DB01047	http://www.disease-ontology.org/term/DOID%3A10283
Fluorouracil	breast cancer			http://www.drugbank.ca/drugs/DB00544	http://www.disease-ontology.org/term/DOID%3A10283
Fluorouracil	colon cancer			http://www.drugbank.ca/drugs/DB00544	http://www.disease-ontology.org/term/DOID%3A10283
Fluorouracil	head and neck cancer			http://www.drugbank.ca/drugs/DB00544	http://www.disease-ontology.org/term/DOID%3A10283
Fluorouracil	pancreatic cancer			http://www.drugbank.ca/drugs/DB00544	http://www.disease-ontology.org/term/DOID%3A10283
Fluorouracil	skin cancer			http://www.drugbank.ca/drugs/DB00544	http://www.disease-ontology.org/term/DOID%3A10283
Fluorouracil	stomach cancer			http://www.drugbank.ca/drugs/DB00544	http://www.disease-ontology.org/term/DOID%3A10283
Fluorouracil	urinary bladder cancer			http://www.drugbank.ca/drugs/DB00544	http://www.disease-ontology.org/term/DOID%3A10283
Fluoxetine	panic disorder			http://www.drugbank.ca/drugs/DB00472	http://www.disease-ontology.org/term/DOID%3A10283
Fluoxetine	schizophrenia			http://www.drugbank.ca/drugs/DB00472	http://www.disease-ontology.org/term/DOID%3A10283
Fluoxymesterone	breast cancer			http://www.drugbank.ca/drugs/DB01185	http://www.disease-ontology.org/term/DOID%3A10283
Fluphenazine	schizophrenia			http://www.drugbank.ca/drugs/DB00623	http://www.disease-ontology.org/term/DOID%3A10283
Flurbiprofen	osteoarthritis			http://www.drugbank.ca/drugs/DB00712	http://www.disease-ontology.org/term/DOID%3A10283
Flutamide	prostate cancer			http://www.drugbank.ca/drugs/DB00499	http://www.disease-ontology.org/term/DOID%3A10283
Fluticasone Propionate	asthma			http://www.drugbank.ca/drugs/DB00588	http://www.disease-ontology.org/term/DOID%3A10283
Fluticasone furoate	asthma			http://www.drugbank.ca/drugs/DB08906	http://www.disease-ontology.org/term/DOID%3A10283
Fluvoxamine	endogenous depression			http://www.drugbank.ca/drugs/DB00176	http://www.disease-ontology.org/term/DOID%3A10283
Fluvoxamine	panic disorder			http://www.drugbank.ca/drugs/DB00176	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	Crohn's disease			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	alcohol dependence			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	anemia			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	lung cancer			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	systemic scleroderma			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Folic Acid	ulcerative colitis			http://www.drugbank.ca/drugs/DB00158	http://www.disease-ontology.org/term/DOID%3A10283
Formoterol	asthma			http://www.drugbank.ca/drugs/DB00983	http://www.disease-ontology.org/term/DOID%3A10283
Formoterol	chronic obstructive pulmonary disease			http://www.drugbank.ca/drugs/DB00983	http://www.disease-ontology.org/term/DOID%3A10283
Fosinopril	hypertension			http://www.drugbank.ca/drugs/DB00492	http://www.disease-ontology.org/term/DOID%3A10283
Fosphenytoin	epilepsy syndrome			http://www.drugbank.ca/drugs/DB01320	http://www.disease-ontology.org/term/DOID%3A10283
Frovatriptan	migraine			http://www.drugbank.ca/drugs/DB00998	http://www.disease-ontology.org/term/DOID%3A10283
Fulvestrant	breast cancer			http://www.drugbank.ca/drugs/DB00947	http://www.disease-ontology.org/term/DOID%3A10283
Furosemide	chronic kidney failure			http://www.drugbank.ca/drugs/DB00695	http://www.disease-ontology.org/term/DOID%3A10283
Furosemide	coronary artery disease			http://www.drugbank.ca/drugs/DB00695	http://www.disease-ontology.org/term/DOID%3A10283
Furosemide	dilated cardiomyopathy			http://www.drugbank.ca/drugs/DB00695	http://www.disease-ontology.org/term/DOID%3A10283
Furosemide	hypertension			http://www.drugbank.ca/drugs/DB00695	http://www.disease-ontology.org/term/DOID%3A10283
Furosemide	systemic scleroderma			http://www.drugbank.ca/drugs/DB00695	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	Parkinson's disease			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	bipolar disorder			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	colon cancer			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	epilepsy syndrome			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	kidney cancer			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	migraine			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	multiple sclerosis			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	restless legs syndrome			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Gabapentin	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00996	http://www.disease-ontology.org/term/DOID%3A10283
Galantamine	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00674	http://www.disease-ontology.org/term/DOID%3A10283
Gamma Hydroxybutyric Acid	narcolepsy			http://www.drugbank.ca/drugs/DB01440	http://www.disease-ontology.org/term/DOID%3A10283
Ganciclovir	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB01004	http://www.disease-ontology.org/term/DOID%3A10283
Gefitinib	lung cancer			http://www.drugbank.ca/drugs/DB00317	http://www.disease-ontology.org/term/DOID%3A10283
Gemcitabine	breast cancer			http://www.drugbank.ca/drugs/DB00441	http://www.disease-ontology.org/term/DOID%3A10283
Gemcitabine	hematologic cancer			http://www.drugbank.ca/drugs/DB00441	http://www.disease-ontology.org/term/DOID%3A10283
Gemcitabine	kidney cancer			http://www.drugbank.ca/drugs/DB00441	http://www.disease-ontology.org/term/DOID%3A10283
Gemcitabine	lung cancer			http://www.drugbank.ca/drugs/DB00441	http://www.disease-ontology.org/term/DOID%3A10283
Gemcitabine	pancreatic cancer			http://www.drugbank.ca/drugs/DB00441	http://www.disease-ontology.org/term/DOID%3A10283
Gemcitabine	urinary bladder cancer			http://www.drugbank.ca/drugs/DB00441	http://www.disease-ontology.org/term/DOID%3A10283
Gemfibrozil	coronary artery disease			http://www.drugbank.ca/drugs/DB01241	http://www.disease-ontology.org/term/DOID%3A10283
Gemfibrozil	pancreatitis			http://www.drugbank.ca/drugs/DB01241	http://www.disease-ontology.org/term/DOID%3A10283
Gemfibrozil	sclerosing cholangitis			http://www.drugbank.ca/drugs/DB01241	http://www.disease-ontology.org/term/DOID%3A10283
Gliclazide	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01120	http://www.disease-ontology.org/term/DOID%3A10283
Glimepiride	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB00222	http://www.disease-ontology.org/term/DOID%3A10283
Glipizide	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01067	http://www.disease-ontology.org/term/DOID%3A10283
Glucosamine	osteoarthritis			http://www.drugbank.ca/drugs/DB01296	http://www.disease-ontology.org/term/DOID%3A10283
Glyburide	gestational diabetes			http://www.drugbank.ca/drugs/DB01016	http://www.disease-ontology.org/term/DOID%3A10283
Glyburide	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01016	http://www.disease-ontology.org/term/DOID%3A10283
Goserelin	breast cancer			http://www.drugbank.ca/drugs/DB00014	http://www.disease-ontology.org/term/DOID%3A10283
Goserelin	prostate cancer			http://www.drugbank.ca/drugs/DB00014	http://www.disease-ontology.org/term/DOID%3A10283
Guanabenz	hypertension			http://www.drugbank.ca/drugs/DB00629	http://www.disease-ontology.org/term/DOID%3A10283
Guanadrel	hypertension			http://www.drugbank.ca/drugs/DB00226	http://www.disease-ontology.org/term/DOID%3A10283
Guanethidine	hypertension			http://www.drugbank.ca/drugs/DB01170	http://www.disease-ontology.org/term/DOID%3A10283
Guanfacine	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB01018	http://www.disease-ontology.org/term/DOID%3A10283
Guanfacine	hypertension			http://www.drugbank.ca/drugs/DB01018	http://www.disease-ontology.org/term/DOID%3A10283
Haloperidol	Alzheimer's disease			http://www.drugbank.ca/drugs/DB00502	http://www.disease-ontology.org/term/DOID%3A10283
Haloperidol	Gilles de la Tourette syndrome			http://www.drugbank.ca/drugs/DB00502	http://www.disease-ontology.org/term/DOID%3A10283
Haloperidol	conduct disorder			http://www.drugbank.ca/drugs/DB00502	http://www.disease-ontology.org/term/DOID%3A10283
Haloperidol	schizophrenia			http://www.drugbank.ca/drugs/DB00502	http://www.disease-ontology.org/term/DOID%3A10283
Hydralazine	hypertension			http://www.drugbank.ca/drugs/DB01275	http://www.disease-ontology.org/term/DOID%3A10283
Hydrochlorothiazide	hypertension			http://www.drugbank.ca/drugs/DB00999	http://www.disease-ontology.org/term/DOID%3A10283
Hydrochlorothiazide	nephrolithiasis			http://www.drugbank.ca/drugs/DB00999	http://www.disease-ontology.org/term/DOID%3A10283
Hydrochlorothiazide	osteoporosis			http://www.drugbank.ca/drugs/DB00999	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	allergic rhinitis			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	asthma			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	atopic dermatitis			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	gout			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	kidney cancer			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	prostate cancer			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	psoriasis			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	systemic lupus erythematosus			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydrocortisone	ulcerative colitis			http://www.drugbank.ca/drugs/DB00741	http://www.disease-ontology.org/term/DOID%3A10283
Hydroflumethiazide	hypertension			http://www.drugbank.ca/drugs/DB00774	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	brain cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	head and neck cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	hematologic cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	kidney cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	lung cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	melanoma			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	ovarian cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	prostate cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	psoriasis			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	skin cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hydroxyurea	uterine cancer			http://www.drugbank.ca/drugs/DB01005	http://www.disease-ontology.org/term/DOID%3A10283
Hyoscyamine	Crohn's disease			http://www.drugbank.ca/drugs/DB00424	http://www.disease-ontology.org/term/DOID%3A10283
Hyoscyamine	Parkinson's disease			http://www.drugbank.ca/drugs/DB00424	http://www.disease-ontology.org/term/DOID%3A10283
Hyoscyamine	pancreatitis			http://www.drugbank.ca/drugs/DB00424	http://www.disease-ontology.org/term/DOID%3A10283
Ibandronate	osteoporosis			http://www.drugbank.ca/drugs/DB00710	http://www.disease-ontology.org/term/DOID%3A10283
Ibuprofen	osteoarthritis			http://www.drugbank.ca/drugs/DB01050	http://www.disease-ontology.org/term/DOID%3A10283
Idarubicin	breast cancer			http://www.drugbank.ca/drugs/DB01177	http://www.disease-ontology.org/term/DOID%3A10283
Idarubicin	hematologic cancer			http://www.drugbank.ca/drugs/DB01177	http://www.disease-ontology.org/term/DOID%3A10283
Ifosfamide	germ cell cancer			http://www.drugbank.ca/drugs/DB01181	http://www.disease-ontology.org/term/DOID%3A10283
Ifosfamide	hematologic cancer			http://www.drugbank.ca/drugs/DB01181	http://www.disease-ontology.org/term/DOID%3A10283
Ifosfamide	testicular cancer			http://www.drugbank.ca/drugs/DB01181	http://www.disease-ontology.org/term/DOID%3A10283
Iloprost	hypertension			http://www.drugbank.ca/drugs/DB01088	http://www.disease-ontology.org/term/DOID%3A10283
Imatinib	hematologic cancer			http://www.drugbank.ca/drugs/DB00619	http://www.disease-ontology.org/term/DOID%3A10283
Imipramine	attention deficit hyperactivity disorder			http://www.drugbank.ca/drugs/DB00458	http://www.disease-ontology.org/term/DOID%3A10283
Imipramine	endogenous depression			http://www.drugbank.ca/drugs/DB00458	http://www.disease-ontology.org/term/DOID%3A10283
Imipramine	panic disorder			http://www.drugbank.ca/drugs/DB00458	http://www.disease-ontology.org/term/DOID%3A10283
Imiquimod	skin cancer			http://www.drugbank.ca/drugs/DB00724	http://www.disease-ontology.org/term/DOID%3A10283
Indacaterol	asthma			http://www.drugbank.ca/drugs/DB05039	http://www.disease-ontology.org/term/DOID%3A10283
Indapamide	hypertension			http://www.drugbank.ca/drugs/DB00808	http://www.disease-ontology.org/term/DOID%3A10283
Indinavir	acquired immunodeficiency syndrome			http://www.drugbank.ca/drugs/DB00224	http://www.disease-ontology.org/term/DOID%3A10283
Indomethacin	ankylosing spondylitis			http://www.drugbank.ca/drugs/DB00328	http://www.disease-ontology.org/term/DOID%3A10283
Indomethacin	gout			http://www.drugbank.ca/drugs/DB00328	http://www.disease-ontology.org/term/DOID%3A10283
Indomethacin	migraine			http://www.drugbank.ca/drugs/DB00328	http://www.disease-ontology.org/term/DOID%3A10283
Indomethacin	osteoarthritis			http://www.drugbank.ca/drugs/DB00328	http://www.disease-ontology.org/term/DOID%3A10283
Indomethacin	rheumatoid arthritis			http://www.drugbank.ca/drugs/DB00328	http://www.disease-ontology.org/term/DOID%3A10283
Ipratropium bromide	asthma			http://www.drugbank.ca/drugs/DB00332	http://www.disease-ontology.org/term/DOID%3A10283
Irbesartan	hypertension			http://www.drugbank.ca/drugs/DB01029	http://www.disease-ontology.org/term/DOID%3A10283
Irbesartan	type 2 diabetes mellitus			http://www.drugbank.ca/drugs/DB01029	http://www.disease-ontology.org/term/DOID%3A10283
Irinotecan	breast cancer			http://www.drugbank.ca/drugs/DB00762	http://www.disease-ontology.org/term/DOID%3A10283
Irinotecan	colon cancer			http://www.drugbank.ca/drugs/DB00762	http://www.disease-ontology.org/term/DOID%3A10283
Irinotecan	hematologic cancer			http://www.drugbank.ca/drugs/DB00762	http://www.disease-ontology.org/term/DOID%3A10283
