omim_id	drugbank_id	omim_name	drugbank_name
104300	DB00989	Alzheimer Disease; Ad	Rivastigmine
104300	DB01043	Alzheimer Disease; Ad	Memantine
104300	DB00674	Alzheimer Disease; Ad	Galantamine
104300	DB00313	Alzheimer Disease; Ad	Valproic Acid
104300	DB00163	Alzheimer Disease; Ad	Vitamin E
104300	DB00382	Alzheimer Disease; Ad	Tacrine
212350	DB00380	Cataract And Cardiomyopathy	Dexrazoxane
212350	DB00963	Cataract And Cardiomyopathy	Bromfenac
208085	DB01174	Arthrogryposis, Renal Dysfunction, And Cholestasis 1; Arcs1	Phenobarbital
131300	DB00215	Camurati-Engelmann Disease	Citalopram
131300	DB00715	Camurati-Engelmann Disease	Paroxetine
131300	DB01104	Camurati-Engelmann Disease	Sertraline
131300	DB00285	Camurati-Engelmann Disease	Venlafaxine
131300	DB00472	Camurati-Engelmann Disease	Fluoxetine
206200	DB00126	Iron-Refractory Iron Deficiency Anemia; Irida	Vitamin C
206200	DB01677	Iron-Refractory Iron Deficiency Anemia; Irida	Fumarate
259050	DB00490	Ossified Ear Cartilages With Mental Deficiency, Muscle Wasting, And	Buspirone
607498	DB00216	Migraine With Or Without Aura, Susceptibility To, 3	Eletriptan
308350	DB00273	Epileptic Encephalopathy, Early Infantile, 1	Topiramate
308350	DB01080	Epileptic Encephalopathy, Early Infantile, 1	Vigabatrin
153880	DB00712	Macular Edema, Cystoid	Flurbiprofen
153880	DB01234	Macular Edema, Cystoid	Dexamethasone
540000	DB01109	Mitochondrial Myopathy, Encephalopathy, Lactic Acidosis, And Stroke-Like	Heparin
540000	DB00806	Mitochondrial Myopathy, Encephalopathy, Lactic Acidosis, And Stroke-Like	Pentoxifylline
540000	DB01219	Mitochondrial Myopathy, Encephalopathy, Lactic Acidosis, And Stroke-Like	Dantrolene
540000	DB00682	Mitochondrial Myopathy, Encephalopathy, Lactic Acidosis, And Stroke-Like	Warfarin
540000	DB00758	Mitochondrial Myopathy, Encephalopathy, Lactic Acidosis, And Stroke-Like	Clopidogrel
310468	DB00437	Nephrolithiasis, X-Linked Recessive, With Renal Failure; Xrn	Allopurinol
310468	DB00706	Nephrolithiasis, X-Linked Recessive, With Renal Failure; Xrn	Tamsulosin
310468	DB04272	Nephrolithiasis, X-Linked Recessive, With Renal Failure; Xrn	Citric Acid
310468	DB00988	Nephrolithiasis, X-Linked Recessive, With Renal Failure; Xrn	Dopamine
255900	DB00279	Myxedema	Liothyronine
255900	DB00451	Myxedema	Levothyroxine
227300	DB00302	Factor V And Factor Viii, Combined Deficiency Of; F5F8D	Tranexamic Acid
154276	DB01219	Malignant Hyperthermia, Susceptibility To, 3	Dantrolene
225740	DB00215	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy,	Citalopram
225740	DB00167	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy,	L-Isoleucine
225740	DB00734	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy,	Risperidone
225740	DB00380	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy,	Dexrazoxane
225740	DB00433	Encephalopathy, Axonal, With Necrotizing Myopathy, Cardiomyopathy,	Prochlorperazine
278200	DB00324	Woolly Hair, Hypotrichosis, Everted Lower Lip, And Outstanding Ears	Fluorometholone
275000	DB00763	Graves Disease	Methimazole
275000	DB00279	Graves Disease	Liothyronine
275000	DB00550	Graves Disease	Propylthiouracil
275000	DB00451	Graves Disease	Levothyroxine
607681	DB00909	Epilepsy, Childhood Absence, Susceptibility To, 2; Eca2	Zonisamide
607681	DB01202	Epilepsy, Childhood Absence, Susceptibility To, 2; Eca2	Levetiracetam
607681	DB00794	Epilepsy, Childhood Absence, Susceptibility To, 2; Eca2	Primidone
607681	DB00776	Epilepsy, Childhood Absence, Susceptibility To, 2; Eca2	Oxcarbazepine
607681	DB00996	Epilepsy, Childhood Absence, Susceptibility To, 2; Eca2	Gabapentin
145500	DB00678	Hypertension, Essential	Losartan
145500	DB01275	Hypertension, Essential	Hydralazine
145500	DB00966	Hypertension, Essential	Telmisartan
145500	DB01088	Hypertension, Essential	Iloprost
145500	DB00381	Hypertension, Essential	Amlodipine
145500	DB01258	Hypertension, Essential	Aliskiren
145500	DB00657	Hypertension, Essential	Mecamylamine
147480	DB00819	Cholestasis, Intrahepatic, Of Pregnancy; Icp	Acetazolamide
304790	DB00804	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Dicyclomine
304790	DB00860	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Prednisolone
304790	DB00635	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Prednisone
304790	DB00863	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Ranitidine
304790	DB00585	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Nizatidine
304790	DB00338	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Omeprazole
304790	DB00501	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Cimetidine
304790	DB00927	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Famotidine
304790	DB00604	Immunodysregulation, Polyendocrinopathy, And Enteropathy, X-Linked;	Cisapride
146255	DB00214	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Torasemide
146255	DB00695	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Furosemide
146255	DB00178	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Ramipril
146255	DB00584	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Enalapril
146255	DB01029	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Irbesartan
146255	DB00881	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Quinapril
146255	DB00153	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Ergocalciferol
146255	DB00542	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Benazepril
146255	DB01070	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Dihydrotachysterol
146255	DB00492	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Fosinopril
146255	DB00678	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Losartan
146255	DB00519	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Trandolapril
146255	DB00691	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Moexipril
146255	DB00988	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Dopamine
146255	DB00136	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Calcitriol
146255	DB01197	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Captopril
146255	DB00887	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Bumetanide
146255	DB00790	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Perindopril
146255	DB00722	Hypoparathyroidism, Sensorineural Deafness, And Renal Disease	Lisinopril
200170	DB00424	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Hyoscyamine
200170	DB00457	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Prazosin
200170	DB00697	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Tizanidine
200170	DB00346	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Alfuzosin
200170	DB01173	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Orphenadrine
200170	DB00924	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Cyclobenzaprine
200170	DB00371	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Meprobamate
200170	DB00661	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Verapamil
200170	DB01162	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Terazosin
200170	DB01216	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Finasteride
200170	DB00468	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Quinine
200170	DB00163	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Vitamin E
200170	DB00590	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Doxazosin
200170	DB00706	Acanthosis Nigricans With Muscle Cramps And Acral Enlargement	Tamsulosin
254800	DB01068	Myoclonic Epilepsy Of Unverricht And Lundborg	Clonazepam
158280	DB01069	Motion Sickness	Promethazine
158280	DB01075	Motion Sickness	Diphenhydramine
158280	DB00747	Motion Sickness	Scopolamine
181500	DB00246	Schizophrenia; Sczd	Ziprasidone
181500	DB01356	Schizophrenia; Sczd	Lithium
181500	DB00477	Schizophrenia; Sczd	Chlorpromazine
181500	DB00472	Schizophrenia; Sczd	Fluoxetine
181500	DB01068	Schizophrenia; Sczd	Clonazepam
181500	DB00734	Schizophrenia; Sczd	Risperidone
181500	DB00564	Schizophrenia; Sczd	Carbamazepine
181500	DB00555	Schizophrenia; Sczd	Lamotrigine
181500	DB00623	Schizophrenia; Sczd	Fluphenazine
181500	DB00434	Schizophrenia; Sczd	Cyproheptadine
181500	DB00363	Schizophrenia; Sczd	Clozapine
181500	DB01238	Schizophrenia; Sczd	Aripiprazole
181500	DB00408	Schizophrenia; Sczd	Loxapine
181500	DB00933	Schizophrenia; Sczd	Mesoridazine
181500	DB00334	Schizophrenia; Sczd	Olanzapine
181500	DB00502	Schizophrenia; Sczd	Haloperidol
181500	DB01623	Schizophrenia; Sczd	Thiothixene
181500	DB01063	Schizophrenia; Sczd	Acetophenazine
181500	DB00313	Schizophrenia; Sczd	Valproic Acid
181500	DB01224	Schizophrenia; Sczd	Quetiapine
181500	DB00679	Schizophrenia; Sczd	Thioridazine
181500	DB00831	Schizophrenia; Sczd	Trifluoperazine
181500	DB01267	Schizophrenia; Sczd	Paliperidone
150699	DB00007	Leiomyoma, Uterine; Ul	Leuprolide
601665	DB01105	Obesity	Sibutramine
601665	DB01579	Obesity	Phendimetrazine
601665	DB00937	Obesity	Diethylpropion
601665	DB01083	Obesity	Orlistat
601665	DB01577	Obesity	Methamphetamine
601665	DB00865	Obesity	Benzphetamine
601665	DB00191	Obesity	Phentermine
601665	DB00397	Obesity	Phenylpropanolamine
266600	DB01033	Inflammatory Bowel Disease 1; Ibd1	Mercaptopurine
266600	DB01014	Inflammatory Bowel Disease 1; Ibd1	Balsalazide
266600	DB00993	Inflammatory Bowel Disease 1; Ibd1	Azathioprine
266600	DB01222	Inflammatory Bowel Disease 1; Ibd1	Budesonide
266600	DB00795	Inflammatory Bowel Disease 1; Ibd1	Sulfasalazine
266600	DB00169	Inflammatory Bowel Disease 1; Ibd1	Cholecalciferol
266600	DB00537	Inflammatory Bowel Disease 1; Ibd1	Ciprofloxacin
266600	DB00244	Inflammatory Bowel Disease 1; Ibd1	Mesalazine
190400	DB00181	Trigeminal Neuralgia	Baclofen
190400	DB00697	Trigeminal Neuralgia	Tizanidine
190400	DB00564	Trigeminal Neuralgia	Carbamazepine
127750	DB00502	Dementia, Lewy Body; Dlb	Haloperidol
259500	DB00563	Osteogenic Sarcoma	Methotrexate
259500	DB00997	Osteogenic Sarcoma	Doxorubicin
259500	DB00650	Osteogenic Sarcoma	Leucovorin
259500	DB00515	Osteogenic Sarcoma	Cisplatin
259500	DB00958	Osteogenic Sarcoma	Carboplatin
607501	DB00216	Migraine Without Aura, Susceptibility To, 4	Eletriptan
103100	DB00712	Adie Pupil	Flurbiprofen
602080	DB00399	Paget Disease Of Bone; Pdb	Zoledronate
602080	DB00017	Paget Disease Of Bone; Pdb	Salmon Calcitonin
602080	DB00630	Paget Disease Of Bone; Pdb	Alendronate
602080	DB01133	Paget Disease Of Bone; Pdb	Tiludronate
602080	DB00884	Paget Disease Of Bone; Pdb	Risedronate
600082	DB00457	Prostatic Hyperplasia, Benign; Bph	Prazosin
600082	DB00346	Prostatic Hyperplasia, Benign; Bph	Alfuzosin
600082	DB00007	Prostatic Hyperplasia, Benign; Bph	Leuprolide
600082	DB01162	Prostatic Hyperplasia, Benign; Bph	Terazosin
600082	DB01216	Prostatic Hyperplasia, Benign; Bph	Finasteride
600082	DB00590	Prostatic Hyperplasia, Benign; Bph	Doxazosin
600082	DB00706	Prostatic Hyperplasia, Benign; Bph	Tamsulosin
174800	DB01217	Mccune-Albright Syndrome; Mas	Anastrozole
174800	DB00675	Mccune-Albright Syndrome; Mas	Tamoxifen
217200	DB01320	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Fosphenytoin
217200	DB00829	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Diazepam
217200	DB00794	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Primidone
217200	DB00593	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Ethosuximide
217200	DB00252	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Phenytoin
217200	DB00165	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Pyridoxine
217200	DB00909	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Zonisamide
217200	DB01174	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Phenobarbital
217200	DB00819	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Acetazolamide
217200	DB00653	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Magnesium Sulfate
217200	DB00313	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Valproic Acid
217200	DB00754	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Ethotoin
217200	DB00906	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Tiagabine
217200	DB00776	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Oxcarbazepine
217200	DB01351	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Amobarbital
217200	DB00396	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Progesterone
217200	DB00555	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Lamotrigine
217200	DB01080	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Vigabatrin
217200	DB00114	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Pyridoxal Phosphate
217200	DB01202	Convulsive Disorder, Familial, With Prenatal Or Early Onset	Levetiracetam
179800	DB04272	Renal Tubular Acidosis, Distal, Autosomal Dominant	Citric Acid
600808	DB00035	Enuresis, Nocturnal, 2; Enur2	Desmopressin
600808	DB00540	Enuresis, Nocturnal, 2; Enur2	Nortriptyline
600808	DB00458	Enuresis, Nocturnal, 2; Enur2	Imipramine
114500	DB01101	Colorectal Cancer; Crc	Capecitabine
114500	DB00563	Colorectal Cancer; Crc	Methotrexate
114500	DB00762	Colorectal Cancer; Crc	Irinotecan
114500	DB00544	Colorectal Cancer; Crc	Fluorouracil
114500	DB00650	Colorectal Cancer; Crc	Leucovorin
189600	DB00186	Torticollis	Lorazepam
189600	DB00181	Torticollis	Baclofen
212110	DB01427	Cardiomyopathy, Dilated, Autosomal Recessive	Amrinone
137800	DB00262	Glioma Susceptibility 1; Glm1	Carmustine
114580	DB00620	Candidiasis, Familial, 1; Candf1	Triamcinolone
114580	DB00257	Candidiasis, Familial, 1; Candf1	Clotrimazole
114580	DB01110	Candidiasis, Familial, 1; Candf1	Miconazole
114580	DB01099	Candidiasis, Familial, 1; Candf1	Flucytosine
114580	DB01167	Candidiasis, Familial, 1; Candf1	Itraconazole
114580	DB01188	Candidiasis, Familial, 1; Candf1	Ciclopirox
218800	DB01174	Crigler-Najjar Syndrome	Phenobarbital
226000	DB00380	Endocardial Fibroelastosis; Efe	Dexrazoxane
256700	DB00851	Neuroblastoma, Susceptibility To	Dacarbazine
256700	DB01042	Neuroblastoma, Susceptibility To	Melphalan
256700	DB00515	Neuroblastoma, Susceptibility To	Cisplatin
256700	DB00541	Neuroblastoma, Susceptibility To	Vincristine
256700	DB00997	Neuroblastoma, Susceptibility To	Doxorubicin
208550	DB01291	Asthma, Nasal Polyps, And Aspirin Intolerance	Pirbuterol
208550	DB01410	Asthma, Nasal Polyps, And Aspirin Intolerance	Ciclesonide
208550	DB00537	Asthma, Nasal Polyps, And Aspirin Intolerance	Ciprofloxacin
208550	DB00620	Asthma, Nasal Polyps, And Aspirin Intolerance	Triamcinolone
208550	DB00440	Asthma, Nasal Polyps, And Aspirin Intolerance	Trimethoprim
208550	DB01137	Asthma, Nasal Polyps, And Aspirin Intolerance	Levofloxacin
208550	DB00221	Asthma, Nasal Polyps, And Aspirin Intolerance	Isoetharine
208550	DB00764	Asthma, Nasal Polyps, And Aspirin Intolerance	Mometasone
208550	DB00716	Asthma, Nasal Polyps, And Aspirin Intolerance	Nedocromil
208550	DB01003	Asthma, Nasal Polyps, And Aspirin Intolerance	Cromoglicic acid
208550	DB00218	Asthma, Nasal Polyps, And Aspirin Intolerance	Moxifloxacin
208550	DB00635	Asthma, Nasal Polyps, And Aspirin Intolerance	Prednisone
208550	DB01222	Asthma, Nasal Polyps, And Aspirin Intolerance	Budesonide
208550	DB00901	Asthma, Nasal Polyps, And Aspirin Intolerance	Bitolterol
208550	DB00852	Asthma, Nasal Polyps, And Aspirin Intolerance	Pseudoephedrine
208550	DB01001	Asthma, Nasal Polyps, And Aspirin Intolerance	Salbutamol
208550	DB01364	Asthma, Nasal Polyps, And Aspirin Intolerance	Ephedrine
208550	DB00816	Asthma, Nasal Polyps, And Aspirin Intolerance	Orciprenaline
208550	DB01234	Asthma, Nasal Polyps, And Aspirin Intolerance	Dexamethasone
208550	DB01064	Asthma, Nasal Polyps, And Aspirin Intolerance	Isoproterenol
208550	DB00332	Asthma, Nasal Polyps, And Aspirin Intolerance	Ipratropium bromide
208550	DB00180	Asthma, Nasal Polyps, And Aspirin Intolerance	Flunisolide
208550	DB01223	Asthma, Nasal Polyps, And Aspirin Intolerance	Aminophylline
208550	DB00651	Asthma, Nasal Polyps, And Aspirin Intolerance	Dyphylline
208550	DB00938	Asthma, Nasal Polyps, And Aspirin Intolerance	Salmeterol
208550	DB00744	Asthma, Nasal Polyps, And Aspirin Intolerance	Zileuton
208550	DB00394	Asthma, Nasal Polyps, And Aspirin Intolerance	Beclometasone dipropionate
208550	DB00277	Asthma, Nasal Polyps, And Aspirin Intolerance	Theophylline
208550	DB00959	Asthma, Nasal Polyps, And Aspirin Intolerance	Methylprednisolone
208550	DB00668	Asthma, Nasal Polyps, And Aspirin Intolerance	Epinephrine
208550	DB00549	Asthma, Nasal Polyps, And Aspirin Intolerance	Zafirlukast
208550	DB00471	Asthma, Nasal Polyps, And Aspirin Intolerance	Montelukast
208550	DB00871	Asthma, Nasal Polyps, And Aspirin Intolerance	Terbutaline
208550	DB00983	Asthma, Nasal Polyps, And Aspirin Intolerance	Formoterol
208550	DB00535	Asthma, Nasal Polyps, And Aspirin Intolerance	Cefdinir
208550	DB00588	Asthma, Nasal Polyps, And Aspirin Intolerance	Fluticasone Propionate
230800	DB00419	Gaucher Disease, Type I	Miglustat
260970	DB00215	Peripheral Neuropathy, Ataxia, Focal Necrotizing Encephalopathy, And	Citalopram
260970	DB00167	Peripheral Neuropathy, Ataxia, Focal Necrotizing Encephalopathy, And	L-Isoleucine
260970	DB00734	Peripheral Neuropathy, Ataxia, Focal Necrotizing Encephalopathy, And	Risperidone
260970	DB00433	Peripheral Neuropathy, Ataxia, Focal Necrotizing Encephalopathy, And	Prochlorperazine
231200	DB01148	Bernard-Soulier Syndrome; Bss	Flavoxate
231200	DB01210	Bernard-Soulier Syndrome; Bss	Levobunolol
231200	DB01225	Bernard-Soulier Syndrome; Bss	Enoxaparin
231200	DB00692	Bernard-Soulier Syndrome; Bss	Phentolamine
225755	DB00215	Encephalopathy With Intracranial Calcification, Growth Hormone Deficiency,	Citalopram
225755	DB00167	Encephalopathy With Intracranial Calcification, Growth Hormone Deficiency,	L-Isoleucine
225755	DB00734	Encephalopathy With Intracranial Calcification, Growth Hormone Deficiency,	Risperidone
225755	DB00433	Encephalopathy With Intracranial Calcification, Growth Hormone Deficiency,	Prochlorperazine
188470	DB00398	Thyroid Carcinoma, Follicular; Ftc	Sorafenib
188470	DB00997	Thyroid Carcinoma, Follicular; Ftc	Doxorubicin
260570	DB01113	Pelger-Huet-Like Anomaly And Episodic Fever With Abdominal Pain	Papaverine
260570	DB00424	Pelger-Huet-Like Anomaly And Episodic Fever With Abdominal Pain	Hyoscyamine
260570	DB00969	Pelger-Huet-Like Anomaly And Episodic Fever With Abdominal Pain	Alosetron
205700	DB00635	Anemia, Autoimmune Hemolytic	Prednisone
236000	DB01181	Hodgkin Lymphoma	Ifosfamide
236000	DB00290	Hodgkin Lymphoma	Bleomycin
236000	DB00515	Hodgkin Lymphoma	Cisplatin
236000	DB00773	Hodgkin Lymphoma	Etoposide
236000	DB00987	Hodgkin Lymphoma	Cytarabine
236000	DB00851	Hodgkin Lymphoma	Dacarbazine
236000	DB00444	Hodgkin Lymphoma	Teniposide
236000	DB01204	Hodgkin Lymphoma	Mitoxantrone
236000	DB00428	Hodgkin Lymphoma	Streptozocin
236000	DB00262	Hodgkin Lymphoma	Carmustine
236000	DB00361	Hodgkin Lymphoma	Vinorelbine
236000	DB00997	Hodgkin Lymphoma	Doxorubicin
236000	DB01073	Hodgkin Lymphoma	Fludarabine
236000	DB00570	Hodgkin Lymphoma	Vinblastine
236000	DB00563	Hodgkin Lymphoma	Methotrexate
236000	DB00541	Hodgkin Lymphoma	Vincristine
134500	DB00302	Factor Viii Deficiency	Tranexamic Acid
212050	DB01167	Candidiasis, Familial, 2; Candf2	Itraconazole
212050	DB01099	Candidiasis, Familial, 2; Candf2	Flucytosine
212050	DB00257	Candidiasis, Familial, 2; Candf2	Clotrimazole
212050	DB01110	Candidiasis, Familial, 2; Candf2	Miconazole
133690	DB00605	Exostoses With Anetodermia And Brachydactyly, Type E	Sulindac
133690	DB00814	Exostoses With Anetodermia And Brachydactyly, Type E	Meloxicam
133690	DB00328	Exostoses With Anetodermia And Brachydactyly, Type E	Indomethacin
133690	DB00788	Exostoses With Anetodermia And Brachydactyly, Type E	Naproxen
603165	DB00864	Dermatitis, Atopic	Tacrolimus
603165	DB00337	Dermatitis, Atopic	Pimecrolimus
603165	DB01142	Dermatitis, Atopic	Doxepin
603165	DB00443	Dermatitis, Atopic	Betamethasone
603165	DB00591	Dermatitis, Atopic	Fluocinolone Acetonide
263300	DB01008	Polycythemia Vera	Busulfan
263300	DB01005	Polycythemia Vera	Hydroxyurea
161900	DB00214	Renal Failure, Progressive, With Hypertension	Torasemide
161900	DB00325	Renal Failure, Progressive, With Hypertension	Nitroprusside
161900	DB04861	Renal Failure, Progressive, With Hypertension	Nebivolol
161900	DB00457	Renal Failure, Progressive, With Hypertension	Prazosin
161900	DB01275	Renal Failure, Progressive, With Hypertension	Hydralazine
161900	DB00519	Renal Failure, Progressive, With Hypertension	Trandolapril
161900	DB00903	Renal Failure, Progressive, With Hypertension	Ethacrynic acid
161900	DB00966	Renal Failure, Progressive, With Hypertension	Telmisartan
161900	DB00876	Renal Failure, Progressive, With Hypertension	Eprosartan
161900	DB01088	Renal Failure, Progressive, With Hypertension	Iloprost
161900	DB00492	Renal Failure, Progressive, With Hypertension	Fosinopril
161900	DB00960	Renal Failure, Progressive, With Hypertension	Pindolol
161900	DB00206	Renal Failure, Progressive, With Hypertension	Reserpine
161900	DB01023	Renal Failure, Progressive, With Hypertension	Felodipine
161900	DB00598	Renal Failure, Progressive, With Hypertension	Labetalol
161900	DB00310	Renal Failure, Progressive, With Hypertension	Chlorthalidone
161900	DB01018	Renal Failure, Progressive, With Hypertension	Guanfacine
161900	DB00887	Renal Failure, Progressive, With Hypertension	Bumetanide
161900	DB01194	Renal Failure, Progressive, With Hypertension	Brinzolamide
161900	DB00449	Renal Failure, Progressive, With Hypertension	Dipivefrin
161900	DB00654	Renal Failure, Progressive, With Hypertension	Latanoprost
161900	DB00521	Renal Failure, Progressive, With Hypertension	Carteolol
161900	DB00484	Renal Failure, Progressive, With Hypertension	Brimonidine
161900	DB00968	Renal Failure, Progressive, With Hypertension	Methyldopa
161900	DB00187	Renal Failure, Progressive, With Hypertension	Esmolol
161900	DB01359	Renal Failure, Progressive, With Hypertension	Penbutolol
161900	DB00343	Renal Failure, Progressive, With Hypertension	Diltiazem
161900	DB01210	Renal Failure, Progressive, With Hypertension	Levobunolol
161900	DB00542	Renal Failure, Progressive, With Hypertension	Benazepril
161900	DB01162	Renal Failure, Progressive, With Hypertension	Terazosin
161900	DB00796	Renal Failure, Progressive, With Hypertension	Candesartan
161900	DB00381	Renal Failure, Progressive, With Hypertension	Amlodipine
161900	DB00880	Renal Failure, Progressive, With Hypertension	Chlorothiazide
161900	DB01240	Renal Failure, Progressive, With Hypertension	Epoprostenol
161900	DB00622	Renal Failure, Progressive, With Hypertension	Nicardipine
161900	DB01136	Renal Failure, Progressive, With Hypertension	Carvedilol
161900	DB00226	Renal Failure, Progressive, With Hypertension	Guanadrel Sulfate
161900	DB01115	Renal Failure, Progressive, With Hypertension	Nifedipine
161900	DB00350	Renal Failure, Progressive, With Hypertension	Minoxidil
161900	DB00800	Renal Failure, Progressive, With Hypertension	Fenoldopam
161900	DB00524	Renal Failure, Progressive, With Hypertension	Metolazone
161900	DB00177	Renal Failure, Progressive, With Hypertension	Valsartan
161900	DB00275	Renal Failure, Progressive, With Hypertension	Olmesartan
161900	DB00594	Renal Failure, Progressive, With Hypertension	Amiloride
161900	DB01085	Renal Failure, Progressive, With Hypertension	Pilocarpine
161900	DB01244	Renal Failure, Progressive, With Hypertension	Bepridil
161900	DB01203	Renal Failure, Progressive, With Hypertension	Nadolol
161900	DB01029	Renal Failure, Progressive, With Hypertension	Irbesartan
161900	DB00905	Renal Failure, Progressive, With Hypertension	Bimatoprost
161900	DB00203	Renal Failure, Progressive, With Hypertension	Sildenafil
161900	DB00678	Renal Failure, Progressive, With Hypertension	Losartan
161900	DB00364	Renal Failure, Progressive, With Hypertension	Sucralfate
161900	DB00436	Renal Failure, Progressive, With Hypertension	Bendroflumethiazide
161900	DB00657	Renal Failure, Progressive, With Hypertension	Mecamylamine
161900	DB00999	Renal Failure, Progressive, With Hypertension	Hydrochlorothiazide
161900	DB00881	Renal Failure, Progressive, With Hypertension	Quinapril
161900	DB00287	Renal Failure, Progressive, With Hypertension	Travoprost
161900	DB00264	Renal Failure, Progressive, With Hypertension	Metoprolol
161900	DB00421	Renal Failure, Progressive, With Hypertension	Spironolactone
161900	DB00373	Renal Failure, Progressive, With Hypertension	Timolol
161900	DB00575	Renal Failure, Progressive, With Hypertension	Clonidine
161900	DB00722	Renal Failure, Progressive, With Hypertension	Lisinopril
161900	DB00270	Renal Failure, Progressive, With Hypertension	Isradipine
161900	DB00195	Renal Failure, Progressive, With Hypertension	Betaxolol
161900	DB00692	Renal Failure, Progressive, With Hypertension	Phentolamine
161900	DB00820	Renal Failure, Progressive, With Hypertension	Tadalafil
161900	DB00808	Renal Failure, Progressive, With Hypertension	Indapamide
161900	DB01189	Renal Failure, Progressive, With Hypertension	Desflurane
161900	DB00695	Renal Failure, Progressive, With Hypertension	Furosemide
161900	DB00178	Renal Failure, Progressive, With Hypertension	Ramipril
161900	DB00401	Renal Failure, Progressive, With Hypertension	Nisoldipine
161900	DB00374	Renal Failure, Progressive, With Hypertension	Treprostinil
161900	DB00661	Renal Failure, Progressive, With Hypertension	Verapamil
161900	DB00559	Renal Failure, Progressive, With Hypertension	Bosentan
161900	DB01258	Renal Failure, Progressive, With Hypertension	Aliskiren
161900	DB00883	Renal Failure, Progressive, With Hypertension	Isosorbide Dinitrate
161900	DB01170	Renal Failure, Progressive, With Hypertension	Guanethidine
161900	DB00988	Renal Failure, Progressive, With Hypertension	Dopamine
161900	DB01193	Renal Failure, Progressive, With Hypertension	Acebutolol
161900	DB00691	Renal Failure, Progressive, With Hypertension	Moexipril
161900	DB00590	Renal Failure, Progressive, With Hypertension	Doxazosin
161900	DB01197	Renal Failure, Progressive, With Hypertension	Captopril
