drugbank_id	drugbank_name	umls_cui	umls_name	omim_id	omim_name
DB00177	Valsartan	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00177	Valsartan	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00177	Valsartan	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00275	Olmesartan	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00275	Olmesartan	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00275	Olmesartan	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00275	Olmesartan	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00275	Olmesartan	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00594	Amiloride	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00594	Amiloride	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00594	Amiloride	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00594	Amiloride	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00594	Amiloride	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01085	Pilocarpine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01085	Pilocarpine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01085	Pilocarpine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01085	Pilocarpine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01085	Pilocarpine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01244	Bepridil	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01244	Bepridil	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01244	Bepridil	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01244	Bepridil	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01244	Bepridil	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01203	Nadolol	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01203	Nadolol	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01203	Nadolol	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01203	Nadolol	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01203	Nadolol	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01029	Irbesartan	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01029	Irbesartan	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01029	Irbesartan	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01029	Irbesartan	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01029	Irbesartan	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00905	Bimatoprost	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00905	Bimatoprost	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00905	Bimatoprost	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00905	Bimatoprost	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00905	Bimatoprost	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00203	Sildenafil	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00203	Sildenafil	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00203	Sildenafil	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00203	Sildenafil	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00203	Sildenafil	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00678	Losartan	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00678	Losartan	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00678	Losartan	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00678	Losartan	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00678	Losartan	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00364	Sucralfate	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00364	Sucralfate	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00364	Sucralfate	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00364	Sucralfate	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00364	Sucralfate	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00436	Bendroflumethiazide	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00436	Bendroflumethiazide	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00436	Bendroflumethiazide	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00436	Bendroflumethiazide	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00436	Bendroflumethiazide	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00657	Mecamylamine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00657	Mecamylamine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00657	Mecamylamine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00657	Mecamylamine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00657	Mecamylamine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00999	Hydrochlorothiazide	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00999	Hydrochlorothiazide	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00999	Hydrochlorothiazide	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00999	Hydrochlorothiazide	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00999	Hydrochlorothiazide	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00881	Quinapril	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00881	Quinapril	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00881	Quinapril	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00881	Quinapril	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00881	Quinapril	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00287	Travoprost	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00287	Travoprost	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00287	Travoprost	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00287	Travoprost	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00287	Travoprost	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00264	Metoprolol	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00264	Metoprolol	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00264	Metoprolol	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00264	Metoprolol	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00264	Metoprolol	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00421	Spironolactone	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00421	Spironolactone	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00421	Spironolactone	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00421	Spironolactone	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00421	Spironolactone	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00373	Timolol	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00373	Timolol	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00373	Timolol	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00373	Timolol	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00373	Timolol	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00575	Clonidine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00575	Clonidine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00575	Clonidine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00575	Clonidine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00575	Clonidine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00722	Lisinopril	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00722	Lisinopril	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00722	Lisinopril	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00722	Lisinopril	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00722	Lisinopril	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00270	Isradipine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00270	Isradipine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00270	Isradipine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00270	Isradipine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00270	Isradipine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00195	Betaxolol	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00195	Betaxolol	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00195	Betaxolol	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00195	Betaxolol	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00195	Betaxolol	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00692	Phentolamine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00692	Phentolamine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00692	Phentolamine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00692	Phentolamine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00692	Phentolamine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00820	Tadalafil	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00820	Tadalafil	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00820	Tadalafil	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00820	Tadalafil	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00820	Tadalafil	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00808	Indapamide	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00808	Indapamide	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00808	Indapamide	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00808	Indapamide	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00808	Indapamide	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01189	Desflurane	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01189	Desflurane	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01189	Desflurane	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01189	Desflurane	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01189	Desflurane	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00695	Furosemide	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00695	Furosemide	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00695	Furosemide	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00695	Furosemide	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00695	Furosemide	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00178	Ramipril	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00178	Ramipril	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00178	Ramipril	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00178	Ramipril	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00178	Ramipril	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00401	Nisoldipine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00401	Nisoldipine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00401	Nisoldipine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00401	Nisoldipine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00401	Nisoldipine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00374	Treprostinil	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00374	Treprostinil	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00374	Treprostinil	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00374	Treprostinil	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00374	Treprostinil	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00661	Verapamil	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00661	Verapamil	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00661	Verapamil	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00661	Verapamil	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00661	Verapamil	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00559	Bosentan	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00559	Bosentan	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00559	Bosentan	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00559	Bosentan	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00559	Bosentan	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01258	Aliskiren	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01258	Aliskiren	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01258	Aliskiren	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01258	Aliskiren	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01258	Aliskiren	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00883	Isosorbide Dinitrate	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00883	Isosorbide Dinitrate	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00883	Isosorbide Dinitrate	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00883	Isosorbide Dinitrate	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00883	Isosorbide Dinitrate	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01170	Guanethidine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01170	Guanethidine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01170	Guanethidine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01170	Guanethidine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01170	Guanethidine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00988	Dopamine	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00988	Dopamine	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00988	Dopamine	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00988	Dopamine	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00988	Dopamine	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01193	Acebutolol	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01193	Acebutolol	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01193	Acebutolol	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01193	Acebutolol	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01193	Acebutolol	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00691	Moexipril	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00691	Moexipril	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00691	Moexipril	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00691	Moexipril	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00691	Moexipril	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00590	Doxazosin	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00590	Doxazosin	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00590	Doxazosin	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00590	Doxazosin	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00590	Doxazosin	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB01197	Captopril	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01197	Captopril	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB01197	Captopril	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB01197	Captopril	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB01197	Captopril	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00571	Propranolol	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00571	Propranolol	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00571	Propranolol	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00571	Propranolol	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00571	Propranolol	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00869	Dorzolamide	C1963138	Hypertension (Hypertension Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00869	Dorzolamide	C0020538	Hypertension (Hypertensive disease)	161900	Renal Failure, Progressive, With Hypertension
DB00869	Dorzolamide	C0035078	Renal Failure (Kidney Failure)	161900	Renal Failure, Progressive, With Hypertension
DB00869	Dorzolamide	C1963154	Renal failure (Renal Failure Adverse Event)	161900	Renal Failure, Progressive, With Hypertension
DB00869	Dorzolamide	C0020544	Renal hypertension	161900	Renal Failure, Progressive, With Hypertension
DB00575	Clonidine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB01255	Lisdexamfetamine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB01576	Dextroamphetamine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00289	Atomoxetine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00458	Imipramine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB01577	Methamphetamine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB01151	Desipramine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00745	Modafinil	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00285	Venlafaxine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00540	Nortriptyline	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB01018	Guanfacine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00182	Amphetamine	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00422	Methylphenidate	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB01156	Bupropion	C1263846	ADHD (Attention deficit hyperactivity disorder)	143465	Attention Deficit-Hyperactivity Disorder; Adhd
DB00464	Sodium Tetradecyl Sulfate	C0042345	Varicose Veins (Varicosity)	192200	Varicose Veins
DB01033	Mercaptopurine	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB01181	Ifosfamide	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00290	Bleomycin	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00987	Cytarabine	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00444	Teniposide	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB01204	Mitoxantrone	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00541	Vincristine	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00262	Carmustine	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB01073	Fludarabine	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00563	Methotrexate	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00242	Cladribine	C0023434	LEUKEMIA CHRONIC LYMPHOCYTIC (Chronic Lymphocytic Leukemia)	109543	Leukemia, Chronic Lymphocytic, Susceptibility To, 2
DB00380	Dexrazoxane	C0014117	Endocardial Fibroelastosis	305300	Endocardial Fibroelastosis
DB00571	Propranolol	C0018916	Hemangiomas (Hemangioma)	140850	Hemangiomas, Cavernous, Of Face And Supraumbilical Midline Raphe
DB00216	Eletriptan	C0338480	Migraine without Aura (Common Migraine)	607508	Migraine With Or Without Aura, Susceptibility To, 5
DB00715	Paroxetine	C0013363	Dysautonomia	252320	Motor Neuropathy, Peripheral, With Dysautonomia
